index,celltype,tech,UMAP1,UMAP2
HP1509101_L8,alpha,smartseq2,9.181375,9.173132
D29.4_38,alpha,celseq2,10.2628565,8.430653
human1_lib1.final_cell_0494,alpha,inDrop,-11.103772,-1.464583
human3_lib1.final_cell_0783,alpha,inDrop,-7.697322,-4.975561
human2_lib1.final_cell_0108,alpha,inDrop,-12.215264,-3.7228358
human4_lib1.final_cell_0117,alpha,inDrop,-11.115284,-1.4502866
HP1507101_N23,alpha,smartseq2,8.03636,11.728045
human3_lib2.final_cell_0625,alpha,inDrop,-8.32764,-5.460176
Sample_1287,alpha,smarter,5.7046223,6.1188865
human2_lib1.final_cell_0142,alpha,inDrop,-12.765161,-3.2405653
HP1507101_B24,alpha,smartseq2,7.4010386,12.317814
human3_lib2.final_cell_0195,alpha,inDrop,-7.091103,-8.1247425
human1_lib3.final_cell_0299,alpha,inDrop,-9.367457,-3.3081057
Sample_1168,alpha,smarter,6.1515746,5.1859655
human2_lib2.final_cell_0380,alpha,inDrop,-12.890183,-4.555194
D31.5_56,alpha,celseq2,10.486859,8.970231
human3_lib4.final_cell_0838,alpha,inDrop,-7.714889,-7.505416
human3_lib2.final_cell_0510,alpha,inDrop,-7.8945003,-4.8356333
HP1509101_N20,alpha,smartseq2,8.815932,12.005442
HP1507101_N24,alpha,smartseq2,8.36084,13.046691
HP1507101_O7,alpha,smartseq2,8.213523,11.988894
D30.2_18,alpha,celseq2,9.117673,8.789503
human2_lib2.final_cell_0304,alpha,inDrop,-13.224146,-3.021413
Sample_503,alpha,smarter,5.4477243,7.016444
human2_lib1.final_cell_0146,alpha,inDrop,-11.881912,-4.2011433
human3_lib4.final_cell_0620,alpha,inDrop,-7.645987,-7.6821856
human3_lib4.final_cell_0542,alpha,inDrop,-7.1968594,-8.07854
HP1502401_I16,alpha,smartseq2,8.728609,10.4904175
human3_lib4.final_cell_0172,alpha,inDrop,-7.1900015,-8.217792
Sample_1322,alpha,smarter,5.343001,7.113989
human4_lib3.final_cell_0118,alpha,inDrop,-9.927219,0.45913458
human2_lib1.final_cell_0097,alpha,inDrop,-12.740158,-4.720731
HP1502401_L13,alpha,smartseq2,9.688866,10.223222
human4_lib3.final_cell_0521,alpha,inDrop,-10.495318,0.21956412
human1_lib3.final_cell_0395,alpha,inDrop,-9.456283,-3.4932826
human2_lib2.final_cell_0404,alpha,inDrop,-12.686091,-4.6280413
Sample_537,alpha,smarter,5.701124,6.3795443
human3_lib1.final_cell_0285,alpha,inDrop,-7.4184694,-8.392194
human3_lib4.final_cell_0483,alpha,inDrop,-7.0160165,-5.344069
HP1525301T2D_H12,alpha,smartseq2,6.5672035,8.653453
human1_lib1.final_cell_0226,alpha,inDrop,-10.886712,-1.8844317
HP1509101_B20,alpha,smartseq2,8.018706,12.838164
human3_lib3.final_cell_0658,alpha,inDrop,-7.102037,-7.5233912
Sample_405,alpha,smarter,5.476731,6.43501
HP1504101T2D_N7,alpha,smartseq2,9.195645,10.438459
HP1507101_O5,alpha,smartseq2,7.74177,12.346063
human3_lib1.final_cell_0607,alpha,inDrop,-9.092261,-6.5753584
D30.5_53,alpha,celseq2,8.828502,7.876699
Sample_533,alpha,smarter,6.3007145,5.5108237
human2_lib2.final_cell_0518,alpha,inDrop,-13.341728,-4.0447006
Sample_1015,alpha,smarter,5.2984076,5.15062
Sample_1320,alpha,smarter,5.383075,6.5317836
Sample_1478,alpha,smarter,5.0463786,5.3176026
HP1526901T2D_B14,alpha,smartseq2,6.0228605,9.411218
human2_lib3.final_cell_0236,alpha,inDrop,-12.012202,-2.6008317
Sample_1384,alpha,smarter,5.6252794,6.3040037
human4_lib1.final_cell_0320,alpha,inDrop,-10.855811,-0.24534643
human1_lib2.final_cell_0247,alpha,inDrop,-10.066021,-2.6778996
HP1507101_D11,alpha,smartseq2,7.952402,11.857729
HP1502401_K3,alpha,smartseq2,8.521382,10.180285
HP1509101_E19,alpha,smartseq2,8.521208,12.139214
HP1508501T2D_F23,alpha,smartseq2,8.085828,10.728949
human2_lib1.final_cell_0416,alpha,inDrop,-12.706765,-3.1134562
Sample_335,alpha,smarter,6.397614,6.779472
HP1509101_C22,alpha,smartseq2,8.65879,12.528467
human3_lib2.final_cell_0617,alpha,inDrop,-8.247649,-6.926264
Sample_323,alpha,smarter,6.4173036,5.400861
D30.7_87,alpha,celseq2,9.657221,9.510357
HP1526901T2D_H17,alpha,smartseq2,6.325145,9.324239
human3_lib1.final_cell_0715,alpha,inDrop,-7.547351,-7.1335425
D29.4_62,alpha,celseq2,8.9466305,9.579678
AZ_G1,alpha,smartseq2,7.422531,9.730701
Sample_1338,alpha,smarter,5.1018653,6.1837797
D31.1_89,alpha,celseq2,7.7039022,8.63335
D31.4_20,alpha,celseq2,9.097343,8.250335
human2_lib3.final_cell_0067,alpha,inDrop,-12.309355,-2.7510657
human2_lib1.final_cell_0504,alpha,inDrop,-12.085627,-3.1230407
Sample_1056,alpha,smarter,6.787988,5.7438054
human3_lib2.final_cell_0747,alpha,inDrop,-8.780638,-7.8349743
human3_lib3.final_cell_0636,alpha,inDrop,-7.808549,-6.0715604
HP1525301T2D_G19,alpha,smartseq2,6.4705524,9.403164
human2_lib2.final_cell_0547,alpha,inDrop,-12.990673,-3.219388
human1_lib3.final_cell_0049,alpha,inDrop,-11.121856,-2.0899315
D28.7_7,alpha,celseq2,8.762782,9.124425
D29.8_45,alpha,celseq2,9.676879,9.828541
human3_lib1.final_cell_0442,alpha,inDrop,-7.9205146,-7.8085127
human3_lib2.final_cell_0707,alpha,inDrop,-8.435961,-4.7750764
human3_lib1.final_cell_0701,alpha,inDrop,-7.4358325,-5.776686
human3_lib3.final_cell_0891,alpha,inDrop,-8.983045,-7.453287
HP1526901T2D_L13,alpha,smartseq2,5.9000797,9.374214
human2_lib3.final_cell_0464,alpha,inDrop,-11.511708,-3.4649458
human3_lib3.final_cell_0451,alpha,inDrop,-8.687796,-7.8993764
human2_lib1.final_cell_0268,alpha,inDrop,-13.10361,-2.938629
human3_lib4.final_cell_0594,alpha,inDrop,-7.9151716,-7.3464746
Sample_408,alpha,smarter,4.6581106,5.848316
D29.2_90,alpha,celseq2,10.357063,9.509819
human2_lib1.final_cell_0085,alpha,inDrop,-13.379093,-3.3729823
human3_lib3.final_cell_0756,alpha,inDrop,-9.290645,-8.042252
HP1507101_A16,alpha,smartseq2,7.438018,12.217161
AZ_D7,alpha,smartseq2,7.6483784,9.561734
D29.6_38,alpha,celseq2,8.993132,10.164255
Sample_273,alpha,smarter,6.5943775,6.740602
human2_lib1.final_cell_0454,alpha,inDrop,-13.141921,-3.7303996
Sample_994,alpha,smarter,4.8122764,6.7244906
Sample_230,alpha,smarter,6.9318113,5.8424935
Sample_1280,alpha,smarter,5.269132,4.717278
human2_lib2.final_cell_0441,alpha,inDrop,-13.129925,-4.0427747
human1_lib3.final_cell_0289,alpha,inDrop,-10.633819,-2.1038358
human1_lib2.final_cell_0341,alpha,inDrop,-9.913479,-2.708907
D28.2_43,alpha,celseq2,9.077244,8.895132
HP1504901_M24,alpha,smartseq2,5.0367465,8.933052
Sample_1208,alpha,smarter,5.1735077,4.845368
human2_lib1.final_cell_0081,alpha,inDrop,-12.007433,-3.6007018
human2_lib3.final_cell_0065,alpha,inDrop,-11.762967,-4.2108135
human3_lib2.final_cell_0590,alpha,inDrop,-7.841638,-5.114443
D30.8_47,alpha,celseq2,9.353648,8.1006565
D28.1_17,alpha,celseq2,9.484628,8.9296055
human3_lib4.final_cell_0659,alpha,inDrop,-8.696183,-6.972851
human3_lib2.final_cell_0828,alpha,inDrop,-9.352997,-8.107908
HP1502401_I23,alpha,smartseq2,7.362791,10.795382
human3_lib2.final_cell_0397,alpha,inDrop,-8.331135,-5.110956
HP1525301T2D_B23,alpha,smartseq2,7.283021,8.270212
HP1507101_J23,alpha,smartseq2,7.78043,12.436919
D31.8_14,alpha,celseq2,9.0867815,8.034414
Sample_1264,alpha,smarter,6.0964785,6.0602446
HP1508501T2D_E6,alpha,smartseq2,7.2950273,11.065788
Sample_1055,alpha,smarter,6.5840197,5.8881884
human3_lib3.final_cell_0826,alpha,inDrop,-6.7554126,-5.794993
human2_lib3.final_cell_0380,alpha,inDrop,-12.031106,-3.536432
human1_lib2.final_cell_0432,alpha,inDrop,-8.828811,-3.4479046
HP1504101T2D_G23,alpha,smartseq2,9.598943,10.976738
D30.2_70,alpha,celseq2,9.954954,9.298366
human2_lib3.final_cell_0224,alpha,inDrop,-12.622968,-4.050123
Sample_356,alpha,smarter,6.437252,5.6722226
human2_lib1.final_cell_0286,alpha,inDrop,-12.937657,-3.9357889
human4_lib1.final_cell_0091,alpha,inDrop,-9.296045,0.23166955
Sample_414,alpha,smarter,6.620254,5.782302
Sample_324,alpha,smarter,6.924447,6.553945
Sample_220,alpha,smarter,7.3006806,6.6994905
HP1504901_N1,alpha,smartseq2,5.0980854,8.835779
human2_lib3.final_cell_0362,alpha,inDrop,-12.373002,-4.118231
human3_lib3.final_cell_0370,alpha,inDrop,-7.272926,-8.330025
Sample_482,alpha,smarter,6.004249,5.42076
Sample_388,alpha,smarter,6.768389,5.7326255
D28.7_5,alpha,celseq2,9.195292,8.301391
human3_lib3.final_cell_0319,alpha,inDrop,-7.8419623,-7.2022943
HP1504101T2D_K4,alpha,smartseq2,9.585614,10.18099
human3_lib3.final_cell_0601,alpha,inDrop,-8.241344,-7.7132325
Sample_321,alpha,smarter,5.16177,5.3800845
Sample_467,alpha,smarter,6.2124667,6.57051
human3_lib3.final_cell_0365,alpha,inDrop,-8.1372175,-5.3937187
human3_lib4.final_cell_0776,alpha,inDrop,-9.376828,-8.123646
human3_lib1.final_cell_0139,alpha,inDrop,-8.543071,-6.0846953
human2_lib3.final_cell_0492,alpha,inDrop,-12.128195,-3.0563698
human3_lib2.final_cell_0405,alpha,inDrop,-7.5501785,-7.804482
D28.1_40,alpha,celseq2,8.895022,8.318102
human2_lib3.final_cell_0482,alpha,inDrop,-11.791995,-3.9244921
human3_lib2.final_cell_0554,alpha,inDrop,-7.547162,-5.1286016
human1_lib2.final_cell_0351,alpha,inDrop,-9.092397,-3.438654
human4_lib3.final_cell_0256,alpha,inDrop,-10.970286,-1.0773244
HP1509101_O20,alpha,smartseq2,8.865174,12.165229
HP1504101T2D_N13,alpha,smartseq2,9.311758,10.798969
human2_lib2.final_cell_0244,alpha,inDrop,-12.989852,-4.501676
D30.6_81,alpha,celseq2,9.999903,8.062746
HP1507101_D12,alpha,smartseq2,7.9762845,12.481633
human1_lib2.final_cell_0390,alpha,inDrop,-9.807177,-2.7451437
HP1509101_H9,alpha,smartseq2,7.83641,12.186735
human4_lib3.final_cell_0329,alpha,inDrop,-11.008617,-0.18346065
HP1504901_F19,alpha,smartseq2,5.129788,9.030255
HP1507101_F3,alpha,smartseq2,7.766894,12.883675
Sample_1282,alpha,smarter,6.400853,6.7894297
human4_lib1.final_cell_0203,alpha,inDrop,-9.232052,-0.31467065
HP1504901_B3,alpha,smartseq2,4.88419,8.743567
D29.2_41,alpha,celseq2,8.936062,10.046455
Sample_980,alpha,smarter,5.698622,6.611843
human3_lib1.final_cell_0819,alpha,inDrop,-7.031304,-7.5801625
D30.4_87,alpha,celseq2,8.405129,7.927583
HP1502401_A15,alpha,smartseq2,8.485549,9.999496
D29.2_93,alpha,celseq2,9.941208,9.948444
Sample_1257,alpha,smarter,5.0511684,6.217987
human3_lib4.final_cell_0758,alpha,inDrop,-7.863018,-6.594104
human4_lib3.final_cell_0698,alpha,inDrop,-10.661825,-1.0551603
HP1508501T2D_A15,alpha,smartseq2,7.283481,11.055406
human1_lib3.final_cell_0238,alpha,inDrop,-10.828841,-2.7479618
HP1526901T2D_N10,alpha,smartseq2,6.4146805,9.0543165
human4_lib3.final_cell_0401,alpha,inDrop,-11.035646,-1.4096174
Sample_1493,alpha,smarter,5.7511854,5.396577
D29.1_80,alpha,celseq2,9.354877,10.30487
D29.5_46,alpha,celseq2,8.728752,9.89585
human3_lib4.final_cell_0366,alpha,inDrop,-8.9169035,-6.2314706
human1_lib2.final_cell_0186,alpha,inDrop,-9.979423,-2.6110926
HP1525301T2D_B1,alpha,smartseq2,7.0286117,8.547187
Sample_1201,alpha,smarter,6.3377256,5.912573
human2_lib2.final_cell_0455,alpha,inDrop,-12.517367,-4.597342
human2_lib3.final_cell_0212,alpha,inDrop,-12.889085,-2.4721382
human3_lib4.final_cell_0882,alpha,inDrop,-8.249997,-6.423695
human4_lib1.final_cell_0168,alpha,inDrop,-10.357994,-0.6737111
HP1504901_A19,alpha,smartseq2,5.144595,8.965403
HP1507101_M18,alpha,smartseq2,8.457188,12.269974
human3_lib4.final_cell_0687,alpha,inDrop,-7.12333,-5.81907
Sample_1269,alpha,smarter,6.8650455,5.7099495
human1_lib1.final_cell_0365,alpha,inDrop,-10.287349,-2.1381443
HP1504101T2D_M18,alpha,smartseq2,9.5920105,11.098943
human2_lib2.final_cell_0495,alpha,inDrop,-12.708547,-3.090154
human2_lib1.final_cell_0022,alpha,inDrop,-12.516728,-3.3646214
human4_lib1.final_cell_0487,alpha,inDrop,-9.247443,-0.41281676
human4_lib3.final_cell_0629,alpha,inDrop,-11.31623,-1.6322314
human3_lib4.final_cell_0216,alpha,inDrop,-8.3284645,-7.1530266
human3_lib4.final_cell_0319,alpha,inDrop,-7.683053,-6.707904
human3_lib3.final_cell_0508,alpha,inDrop,-8.371067,-5.727087
human4_lib1.final_cell_0392,alpha,inDrop,-10.881714,-1.0665228
Sample_1112,alpha,smarter,6.146256,5.433729
human4_lib1.final_cell_0448,alpha,inDrop,-10.500352,-0.3723023
D29.4_93,alpha,celseq2,9.083871,8.485207
D30.8_52,alpha,celseq2,9.2942,8.133087
human3_lib3.final_cell_0399,alpha,inDrop,-8.213142,-8.186645
Sample_1135,alpha,smarter,5.52174,6.2330356
HP1502401_O1,alpha,smartseq2,8.536246,10.519956
D30.1_4,alpha,celseq2,4.1304245,11.63668
human4_lib3.final_cell_0525,alpha,inDrop,-10.418327,-1.057696
Sample_298,alpha,smarter,6.8541617,6.2927237
human1_lib1.final_cell_0191,alpha,inDrop,-10.817936,-1.9702619
human4_lib1.final_cell_0457,alpha,inDrop,-11.195621,-1.3377408
human3_lib3.final_cell_0769,alpha,inDrop,-7.364741,-7.1856203
Sample_355,alpha,smarter,6.3910503,5.255437
Sample_1271,alpha,smarter,5.8673186,5.9473753
human3_lib3.final_cell_0578,alpha,inDrop,-7.7099137,-7.9016585
D31.6_45,alpha,celseq2,9.006164,7.8824635
Sample_1419,alpha,smarter,5.1950364,5.6695037
human3_lib4.final_cell_0246,alpha,inDrop,-7.0848756,-8.341265
Sample_1012,alpha,smarter,4.985523,6.158803
human3_lib2.final_cell_0275,alpha,inDrop,-8.1402645,-4.9456635
human1_lib3.final_cell_0293,alpha,inDrop,-10.509351,-2.2599614
human1_lib3.final_cell_0475,alpha,inDrop,-9.627276,-2.8996398
human4_lib3.final_cell_0477,alpha,inDrop,-10.454719,-0.38630185
D29.4_25,alpha,celseq2,8.054506,8.933142
human3_lib2.final_cell_0471,alpha,inDrop,-7.4548235,-6.2061973
D28.8_74,alpha,celseq2,9.369155,9.443669
HP1508501T2D_H6,alpha,smartseq2,6.9844904,11.040073
HP1507101_N22,alpha,smartseq2,8.2145405,12.944866
D31.2_89,alpha,celseq2,9.256565,7.768885
D31.3_29,alpha,celseq2,7.9055076,8.896822
human4_lib3.final_cell_0327,alpha,inDrop,-11.171566,-0.30357063
human3_lib3.final_cell_0791,alpha,inDrop,-7.9489436,-7.384277
Sample_1450,alpha,smarter,5.4565163,5.6415544
Sample_1246,alpha,smarter,5.1986756,6.5543003
human3_lib4.final_cell_0089,alpha,inDrop,-8.860599,-7.337783
human3_lib4.final_cell_0840,alpha,inDrop,-7.322786,-8.15768
D30.6_82,alpha,celseq2,9.382127,8.190654
HP1509101_F19,alpha,smartseq2,8.733156,11.749657
Sample_560,alpha,smarter,5.843617,6.7601967
human3_lib4.final_cell_0222,alpha,inDrop,-7.098971,-6.5190563
Sample_1405,alpha,smarter,6.4533653,6.108721
HP1502401_L12,alpha,smartseq2,8.703077,10.152124
HP1507101_M6,alpha,smartseq2,8.129273,13.118905
Sample_1167,alpha,smarter,5.1587296,5.5074725
human2_lib1.final_cell_0016,alpha,inDrop,-12.579175,-2.6948252
HP1509101_J8,alpha,smartseq2,7.8517485,12.820191
Sample_399,alpha,smarter,6.1023397,6.872512
human3_lib3.final_cell_0763,alpha,inDrop,-7.4412413,-7.799822
Sample_969,alpha,smarter,6.691684,6.116118
Sample_1335,alpha,smarter,6.467927,5.1634197
D30.4_74,alpha,celseq2,9.445522,8.258497
human2_lib1.final_cell_0084,alpha,inDrop,-13.27321,-3.3330808
D29.2_45,alpha,celseq2,9.639156,9.832405
D29.4_53,alpha,celseq2,8.629847,9.411809
HP1509101_F4,alpha,smartseq2,8.690094,12.406857
Sample_1113,alpha,smarter,5.7588735,5.6563845
human4_lib3.final_cell_0163,alpha,inDrop,-11.032576,-1.1969486
Sample_1276,alpha,smarter,5.925967,6.5223713
D31.3_46,alpha,celseq2,7.3164225,8.406366
D31.6_88,alpha,celseq2,9.813004,8.173439
human3_lib2.final_cell_0612,alpha,inDrop,-8.08425,-6.82815
Sample_297,alpha,smarter,6.776363,5.4681783
human3_lib2.final_cell_0719,alpha,inDrop,-8.33135,-7.0309834
human3_lib1.final_cell_0384,alpha,inDrop,-8.888089,-6.8225627
HP1504101T2D_H17,alpha,smartseq2,8.13897,10.000647
HP1507101_N19,alpha,smartseq2,7.553945,12.600844
D28.1_88,alpha,celseq2,8.499918,8.695812
human2_lib3.final_cell_0101,alpha,inDrop,-12.182688,-3.1357386
HP1504101T2D_O9,alpha,smartseq2,8.968016,11.099513
Sample_496,alpha,smarter,6.5346594,6.5372825
human4_lib3.final_cell_0471,alpha,inDrop,-11.116174,-1.7175543
HP1506401_E8,alpha,smartseq2,13.220337,4.8276644
human3_lib3.final_cell_0668,alpha,inDrop,-8.815455,-6.392484
human1_lib2.final_cell_0401,alpha,inDrop,-10.381871,-2.1852367
human1_lib3.final_cell_0174,alpha,inDrop,-10.413755,-2.2984223
human3_lib4.final_cell_0408,alpha,inDrop,-8.878045,-6.3650393
HP1507101_C5,alpha,smartseq2,8.121939,12.21495
HP1504901_F9,alpha,smartseq2,4.9791217,8.87341
human2_lib1.final_cell_0493,alpha,inDrop,-11.937866,-3.8956392
D31.1_17,alpha,celseq2,8.624693,8.187324
HP1508501T2D_J4,alpha,smartseq2,6.9809318,10.891579
human3_lib2.final_cell_0750,alpha,inDrop,-7.2621593,-7.857427
human3_lib2.final_cell_0485,alpha,inDrop,-8.0065565,-6.2050986
human3_lib4.final_cell_0661,alpha,inDrop,-8.025427,-7.17945
Sample_431,alpha,smarter,5.278839,5.2972984
human2_lib2.final_cell_0436,alpha,inDrop,-13.484046,-3.588851
human4_lib3.final_cell_0386,alpha,inDrop,-10.724492,-0.46631595
Sample_1418,alpha,smarter,6.6376023,6.135825
human3_lib4.final_cell_0189,alpha,inDrop,-7.7043047,-7.4822702
human2_lib1.final_cell_0371,alpha,inDrop,-12.055693,-3.8976412
Sample_1252,alpha,smarter,6.578249,6.0683007
human4_lib3.final_cell_0128,alpha,inDrop,-11.27063,-1.2648762
Sample_1436,alpha,smarter,4.5082326,7.522053
human3_lib1.final_cell_0318,alpha,inDrop,-8.414725,-5.7741213
Sample_1238,alpha,smarter,5.7221584,6.571668
Sample_1380,alpha,smarter,7.004662,6.7850313
Sample_964,alpha,smarter,5.803945,6.9377637
human3_lib4.final_cell_0441,alpha,inDrop,-7.923833,-6.8030562
D30.2_15,alpha,celseq2,9.169401,8.713383
D30.8_90,alpha,celseq2,8.748087,8.628112
Sample_285,alpha,smarter,7.1126547,6.2323866
human3_lib4.final_cell_0711,alpha,inDrop,-7.614707,-6.734823
Sample_1220,alpha,smarter,6.81185,5.6005425
human1_lib3.final_cell_0605,alpha,inDrop,-10.977705,-1.6547416
D29.4_16,alpha,celseq2,10.278721,9.289621
D30.8_28,alpha,celseq2,8.893491,9.443673
human3_lib2.final_cell_0356,alpha,inDrop,-7.1702967,-6.125997
Sample_300,alpha,smarter,6.491585,6.6229243
human3_lib1.final_cell_0892,alpha,inDrop,-8.924348,-7.615728
human3_lib1.final_cell_0808,alpha,inDrop,-6.9370832,-6.4490585
human3_lib4.final_cell_0554,alpha,inDrop,-6.173992,-6.412512
human3_lib2.final_cell_0496,alpha,inDrop,-8.01045,-4.716803
Sample_577,alpha,smarter,5.2847877,5.389881
human1_lib3.final_cell_0678,alpha,inDrop,-10.010626,-2.7402894
Sample_1513,alpha,smarter,5.870025,5.806135
human3_lib2.final_cell_0802,alpha,inDrop,-6.314146,-6.442
human2_lib1.final_cell_0427,alpha,inDrop,-12.720641,-4.1340246
human2_lib3.final_cell_0192,alpha,inDrop,-11.336082,-4.0200686
Sample_1243,alpha,smarter,5.7822437,6.270551
human3_lib1.final_cell_0368,alpha,inDrop,-7.6003942,-5.401159
HP1502401_I18,alpha,smartseq2,8.327975,10.570007
HP1507101_K2,alpha,smartseq2,4.4655232,7.6946583
D29.8_29,alpha,celseq2,9.052639,9.60752
human1_lib2.final_cell_0613,alpha,inDrop,-10.143617,-2.3098009
D28.3_13,alpha,celseq2,8.890521,9.758535
HP1508501T2D_B4,alpha,smartseq2,7.883805,11.85111
human2_lib2.final_cell_0423,alpha,inDrop,-12.601567,-4.148805
Sample_999,alpha,smarter,5.798804,4.6713657
human2_lib2.final_cell_0222,alpha,inDrop,-13.373806,-4.2982464
D30.4_32,alpha,celseq2,3.2904968,12.717369
Sample_1318,alpha,smarter,6.7776666,5.4621787
human3_lib4.final_cell_0596,alpha,inDrop,-6.8434644,-6.5487466
Sample_470,alpha,smarter,6.356329,5.776822
Sample_1300,alpha,smarter,6.6974344,6.8413296
human3_lib4.final_cell_0669,alpha,inDrop,-9.052639,-6.0127516
human3_lib3.final_cell_0309,alpha,inDrop,-8.780632,-6.887231
human3_lib2.final_cell_0423,alpha,inDrop,-8.015624,-6.6026745
HP1526901T2D_P20,alpha,smartseq2,6.053165,9.55077
human3_lib4.final_cell_0744,alpha,inDrop,-7.4971576,-6.237997
human2_lib2.final_cell_0138,alpha,inDrop,-12.755159,-3.7089505
Sample_1069,alpha,smarter,5.191311,5.8183184
human3_lib2.final_cell_0231,alpha,inDrop,-7.5853524,-8.497545
D28.8_25,alpha,celseq2,9.1461735,9.232112
HP1526901T2D_J14,alpha,smartseq2,5.9522,9.512979
human2_lib2.final_cell_0445,alpha,inDrop,-12.582845,-4.494716
HP1525301T2D_P24,alpha,smartseq2,6.641124,8.511108
Sample_475,alpha,smarter,4.624155,5.6627903
human3_lib1.final_cell_0506,alpha,inDrop,-7.8217864,-7.788783
Sample_1298,alpha,smarter,5.678147,5.871812
human3_lib3.final_cell_0502,alpha,inDrop,-7.8346577,-7.851458
HP1507101_K24,alpha,smartseq2,9.16999,9.988706
Sample_1099,alpha,smarter,6.423938,5.7313876
HP1526901T2D_E18,alpha,smartseq2,6.7112646,9.385399
human1_lib3.final_cell_0674,alpha,inDrop,-10.570925,-1.7395773
D28.8_86,alpha,celseq2,5.0469975,11.5752
D29.6_24,alpha,celseq2,9.607852,9.991821
D31.2_2,alpha,celseq2,7.7320943,8.765577
D29.4_2,alpha,celseq2,10.439656,9.252636
human3_lib3.final_cell_0618,alpha,inDrop,-6.9824944,-8.047438
human3_lib1.final_cell_0620,alpha,inDrop,-7.3272557,-6.7461042
human3_lib4.final_cell_0676,alpha,inDrop,-8.6079235,-6.911049
human4_lib3.final_cell_0184,alpha,inDrop,-11.240852,-0.6951304
D30.8_19,alpha,celseq2,8.827966,8.307265
Sample_376,alpha,smarter,5.772208,6.0896006
Sample_466,alpha,smarter,6.184324,5.2052345
human3_lib4.final_cell_0433,alpha,inDrop,-8.921488,-7.2907243
human2_lib3.final_cell_0188,alpha,inDrop,-11.881383,-1.9257648
human4_lib3.final_cell_0541,alpha,inDrop,-9.845556,0.34928405
D29.4_66,alpha,celseq2,8.1198435,9.078309
D29.8_60,alpha,celseq2,9.862842,9.659204
D30.7_77,alpha,celseq2,9.650691,8.824074
D31.3_55,alpha,celseq2,8.945687,8.014614
Sample_1097,alpha,smarter,5.5427294,5.4786587
HP1507101_L11,alpha,smartseq2,8.183041,12.902109
Sample_1496,alpha,smarter,5.0260663,5.4171424
human3_lib1.final_cell_0319,alpha,inDrop,-8.080208,-7.4956117
HP1504901_K6,alpha,smartseq2,5.185496,8.972676
D28.1_63,alpha,celseq2,8.886011,9.355758
HP1504101T2D_J18,alpha,smartseq2,9.006953,10.707026
human3_lib2.final_cell_0330,alpha,inDrop,-6.9563103,-7.7370105
Sample_1227,alpha,smarter,5.462833,6.222123
human3_lib1.final_cell_0425,alpha,inDrop,-6.8819103,-7.7999377
human3_lib3.final_cell_0337,alpha,inDrop,-7.828516,-5.584222
HP1526901T2D_M16,alpha,smartseq2,6.1864486,9.539406
Sample_579,alpha,smarter,6.1171355,6.9945855
D30.2_13,alpha,celseq2,7.798572,9.203051
HP1525301T2D_F2,alpha,smartseq2,6.9256415,8.581412
HP1507101_C18,alpha,smartseq2,8.230152,12.866378
human3_lib2.final_cell_0256,alpha,inDrop,-8.418154,-6.1289177
human3_lib2.final_cell_0216,alpha,inDrop,-8.923447,-5.9967184
human2_lib2.final_cell_0379,alpha,inDrop,-13.630594,-4.0270677
Sample_1096,alpha,smarter,4.3987036,5.9374185
HP1502401_J14,alpha,smartseq2,8.375162,10.398919
HP1504101T2D_K24,alpha,smartseq2,9.361222,10.982283
human2_lib3.final_cell_0214,alpha,inDrop,-11.790635,-3.3295445
human4_lib3.final_cell_0270,alpha,inDrop,-10.21438,-0.21618302
Sample_395,alpha,smarter,5.150529,5.0741887
HP1507101_E20,alpha,smartseq2,8.412239,11.974815
human2_lib3.final_cell_0163,alpha,inDrop,-12.367419,-3.9983344
human4_lib3.final_cell_0248,alpha,inDrop,-9.957307,-0.27296898
human2_lib2.final_cell_0535,alpha,inDrop,-12.88558,-4.3077803
D30.5_48,alpha,celseq2,8.452404,8.780126
Sample_1277,alpha,smarter,6.4664288,6.5591955
D30.8_10,alpha,celseq2,9.328421,8.433338
human2_lib1.final_cell_0045,alpha,inDrop,-13.051671,-2.4202087
human2_lib1.final_cell_0339,alpha,inDrop,-12.323383,-4.378674
human3_lib1.final_cell_0372,alpha,inDrop,-7.5265536,-7.710743
Sample_477,alpha,smarter,5.3531923,6.698852
Sample_487,alpha,smarter,5.523682,6.0972357
human3_lib1.final_cell_0370,alpha,inDrop,-8.510582,-5.669138
human2_lib3.final_cell_0365,alpha,inDrop,-11.858856,-3.4322379
Sample_457,alpha,smarter,4.6135297,6.324207
human3_lib1.final_cell_0277,alpha,inDrop,-7.5409126,-8.20228
Sample_1421,alpha,smarter,6.514819,6.9313965
D30.2_80,alpha,celseq2,9.498035,8.745042
HP1502401_L3,alpha,smartseq2,8.160379,10.307312
human3_lib4.final_cell_0304,alpha,inDrop,-8.413951,-7.0034146
D31.7_37,alpha,celseq2,9.849987,9.1342325
D31.3_84,alpha,celseq2,10.028042,8.558252
human1_lib3.final_cell_0518,alpha,inDrop,-10.964237,-1.9733914
Sample_566,alpha,smarter,4.585096,4.934628
human3_lib1.final_cell_0769,alpha,inDrop,-9.310864,-8.0773325
HP1508501T2D_M20,alpha,smartseq2,7.9132395,11.169724
HP1502401_G10,alpha,smartseq2,8.303921,10.300204
D30.6_42,alpha,celseq2,8.305603,8.101425
human2_lib2.final_cell_0424,alpha,inDrop,-13.263028,-4.236132
HP1508501T2D_M19,alpha,smartseq2,7.742841,11.094731
HP1506401_G1,alpha,smartseq2,7.1084256,11.9555235
