index,celltype,tech,UMAP1,UMAP2
human4_lib3.final_cell_0477,alpha,inDrop,14.150095,5.2014446
D29.4_25,alpha,celseq2,-4.2563586,16.547848
human3_lib2.final_cell_0471,alpha,inDrop,9.180919,3.659481
D28.8_74,alpha,celseq2,-1.1330336,17.931013
HP1508501T2D_H6,alpha,smartseq2,4.305868,9.443325
HP1507101_N22,alpha,smartseq2,1.5578386,13.679257
D31.2_89,alpha,celseq2,-2.9323134,17.474712
D31.3_29,alpha,celseq2,-1.5539931,18.165316
human4_lib3.final_cell_0327,alpha,inDrop,13.3554,5.1010156
human3_lib3.final_cell_0791,alpha,inDrop,10.297593,4.7600904
Sample_1450,alpha,smarter,-9.248008,-5.9038005
Sample_1246,alpha,smarter,-8.077245,-3.244825
human3_lib4.final_cell_0089,alpha,inDrop,9.029601,5.4589233
human3_lib4.final_cell_0840,alpha,inDrop,11.298622,5.2813673
D30.6_82,alpha,celseq2,1.2615886,17.169552
HP1509101_F19,alpha,smartseq2,4.196606,9.331007
Sample_560,alpha,smarter,-7.8079944,-2.0473342
human3_lib4.final_cell_0222,alpha,inDrop,8.186148,4.787722
Sample_1405,alpha,smarter,-8.44723,-3.3540077
HP1502401_L12,alpha,smartseq2,5.0459294,11.897569
HP1507101_M6,alpha,smartseq2,0.789239,13.706401
Sample_1167,alpha,smarter,-7.7761497,-4.9192505
human2_lib1.final_cell_0016,alpha,inDrop,13.4264345,6.531422
HP1509101_J8,alpha,smartseq2,3.6271026,13.695006
Sample_399,alpha,smarter,-8.088799,-3.1871352
human3_lib3.final_cell_0763,alpha,inDrop,11.981111,3.5622704
Sample_969,alpha,smarter,-8.44112,-4.1440434
Sample_1335,alpha,smarter,-8.161383,-5.7209854
D30.4_74,alpha,celseq2,0.7563731,17.915031
human2_lib1.final_cell_0084,alpha,inDrop,13.459919,6.7375426
D29.2_45,alpha,celseq2,-1.5045637,18.794163
D29.4_53,alpha,celseq2,-4.1925335,16.758942
HP1509101_F4,alpha,smartseq2,4.4408193,10.716146
Sample_1113,alpha,smarter,-8.024813,-5.706711
human4_lib3.final_cell_0163,alpha,inDrop,12.856849,5.394308
Sample_1276,alpha,smarter,-8.439996,-2.7441754
D31.3_46,alpha,celseq2,1.1689728,17.363426
D31.6_88,alpha,celseq2,-0.25986418,18.3836
human3_lib2.final_cell_0612,alpha,inDrop,9.145945,4.0132256
Sample_297,alpha,smarter,-9.093914,-3.1326406
human3_lib2.final_cell_0719,alpha,inDrop,9.256236,5.7541122
human3_lib1.final_cell_0384,alpha,inDrop,8.480353,4.986866
HP1504101T2D_H17,alpha,smartseq2,4.2217016,10.900857
HP1507101_N19,alpha,smartseq2,4.2670712,10.32782
D28.1_88,alpha,celseq2,-5.219822,14.362065
human2_lib3.final_cell_0101,alpha,inDrop,13.902214,5.4623446
HP1504101T2D_O9,alpha,smartseq2,5.1507387,10.462108
Sample_496,alpha,smarter,-7.5091286,-2.5407467
human4_lib3.final_cell_0471,alpha,inDrop,12.6272335,4.673937
HP1506401_E8,alpha,smartseq2,-8.052588,6.581535
human3_lib3.final_cell_0668,alpha,inDrop,8.850558,5.011846
human1_lib2.final_cell_0401,alpha,inDrop,11.964811,2.951062
human1_lib3.final_cell_0174,alpha,inDrop,12.384569,4.4776134
human3_lib4.final_cell_0408,alpha,inDrop,10.823805,3.5584664
HP1507101_C5,alpha,smartseq2,4.5597486,12.578282
HP1504901_F9,alpha,smartseq2,3.9160244,12.237739
human2_lib1.final_cell_0493,alpha,inDrop,15.209796,4.742283
D31.1_17,alpha,celseq2,0.21713343,18.423601
HP1508501T2D_J4,alpha,smartseq2,4.16084,9.218238
human3_lib2.final_cell_0750,alpha,inDrop,10.799784,5.672148
human3_lib2.final_cell_0485,alpha,inDrop,10.650409,4.0346346
human3_lib4.final_cell_0661,alpha,inDrop,10.67268,4.983972
Sample_431,alpha,smarter,-7.8909235,-5.1249886
human2_lib2.final_cell_0436,alpha,inDrop,14.453416,6.00602
human4_lib3.final_cell_0386,alpha,inDrop,13.58694,5.06329
Sample_1418,alpha,smarter,-7.6140256,-3.3342211
human3_lib4.final_cell_0189,alpha,inDrop,10.178772,4.7619576
human2_lib1.final_cell_0371,alpha,inDrop,13.919174,5.655815
Sample_1252,alpha,smarter,-8.701585,-4.3014827
human4_lib3.final_cell_0128,alpha,inDrop,13.24907,4.723068
Sample_1436,alpha,smarter,-8.302177,-5.801115
human3_lib1.final_cell_0318,alpha,inDrop,9.347287,3.9887788
Sample_1238,alpha,smarter,-8.855088,-3.5316548
Sample_1380,alpha,smarter,-7.865847,-3.7993495
Sample_964,alpha,smarter,-7.4235983,-2.8743885
human3_lib4.final_cell_0441,alpha,inDrop,8.992255,4.601762
D30.2_15,alpha,celseq2,0.27641392,18.307436
D30.8_90,alpha,celseq2,0.7696763,17.999113
Sample_285,alpha,smarter,-8.662759,-2.6185474
human3_lib4.final_cell_0711,alpha,inDrop,9.97981,4.0090747
Sample_1220,alpha,smarter,-8.97909,-3.4385293
human1_lib3.final_cell_0605,alpha,inDrop,12.61326,4.4581094
D29.4_16,alpha,celseq2,-5.3468976,14.593816
D30.8_28,alpha,celseq2,-2.794101,17.674921
human3_lib2.final_cell_0356,alpha,inDrop,8.854058,2.9355278
Sample_300,alpha,smarter,-8.986078,-1.4687799
human3_lib1.final_cell_0892,alpha,inDrop,9.225429,2.2615383
human3_lib1.final_cell_0808,alpha,inDrop,8.824081,4.224547
human3_lib4.final_cell_0554,alpha,inDrop,11.397726,4.170285
human3_lib2.final_cell_0496,alpha,inDrop,10.405844,3.0969138
Sample_577,alpha,smarter,-8.645702,-5.608059
human1_lib3.final_cell_0678,alpha,inDrop,11.828334,2.154879
Sample_1513,alpha,smarter,-7.7220716,-3.0621064
human3_lib2.final_cell_0802,alpha,inDrop,10.470323,4.2243624
human2_lib1.final_cell_0427,alpha,inDrop,14.572474,6.5964394
human2_lib3.final_cell_0192,alpha,inDrop,15.191239,5.1266394
Sample_1243,alpha,smarter,-8.4430485,-3.0079894
human3_lib1.final_cell_0368,alpha,inDrop,8.735651,4.4550986
HP1502401_I18,alpha,smartseq2,3.859541,13.384946
HP1507101_K2,alpha,smartseq2,-0.036896095,13.902321
D29.8_29,alpha,celseq2,-2.0984325,18.406023
human1_lib2.final_cell_0613,alpha,inDrop,12.179952,2.1445448
D28.3_13,alpha,celseq2,-3.2907763,17.259966
HP1508501T2D_B4,alpha,smartseq2,2.7105064,13.401527
human2_lib2.final_cell_0423,alpha,inDrop,14.586564,5.3929205
Sample_999,alpha,smarter,-9.212946,-3.9582589
human2_lib2.final_cell_0222,alpha,inDrop,14.252123,6.2436843
D30.4_32,alpha,celseq2,1.1019646,15.841026
Sample_1318,alpha,smarter,-7.8480177,-2.941424
human3_lib4.final_cell_0596,alpha,inDrop,8.036866,4.558151
Sample_470,alpha,smarter,-7.7812724,-2.8725944
Sample_1300,alpha,smarter,-8.794218,-3.8454697
human3_lib4.final_cell_0669,alpha,inDrop,9.806233,3.3454373
human3_lib3.final_cell_0309,alpha,inDrop,9.14604,5.7653728
human3_lib2.final_cell_0423,alpha,inDrop,9.741898,4.8844585
HP1526901T2D_P20,alpha,smartseq2,3.719351,10.374323
human3_lib4.final_cell_0744,alpha,inDrop,9.034998,4.05606
human2_lib2.final_cell_0138,alpha,inDrop,13.669055,5.432463
Sample_1069,alpha,smarter,-7.5372972,-3.0213993
human3_lib2.final_cell_0231,alpha,inDrop,9.862156,5.9078856
D28.8_25,alpha,celseq2,-1.1696168,18.071291
HP1526901T2D_J14,alpha,smartseq2,3.5871654,11.448865
human2_lib2.final_cell_0445,alpha,inDrop,15.334178,5.014069
HP1525301T2D_P24,alpha,smartseq2,3.452218,12.044125
Sample_475,alpha,smarter,-9.629407,-5.9380074
human3_lib1.final_cell_0506,alpha,inDrop,9.197861,5.4095063
Sample_1298,alpha,smarter,-8.574413,-4.485885
human3_lib3.final_cell_0502,alpha,inDrop,10.01945,5.3159432
HP1507101_K24,alpha,smartseq2,1.2520257,13.775191
Sample_1099,alpha,smarter,-7.490546,-3.9059162
HP1526901T2D_E18,alpha,smartseq2,3.7797365,10.825919
human1_lib3.final_cell_0674,alpha,inDrop,14.419341,2.9322593
D28.8_86,alpha,celseq2,0.93380815,16.866674
D29.6_24,alpha,celseq2,1.1163568,17.665817
D31.2_2,alpha,celseq2,1.3102816,17.294704
D29.4_2,alpha,celseq2,-3.4690723,17.341455
human3_lib3.final_cell_0618,alpha,inDrop,11.9715,4.9555817
human3_lib1.final_cell_0620,alpha,inDrop,8.116005,4.630596
human3_lib4.final_cell_0676,alpha,inDrop,9.683632,4.62681
human4_lib3.final_cell_0184,alpha,inDrop,12.680883,5.5067425
D30.8_19,alpha,celseq2,-1.9245152,18.357037
Sample_376,alpha,smarter,-8.166097,-3.3541372
Sample_466,alpha,smarter,-9.746545,-5.826812
human3_lib4.final_cell_0433,alpha,inDrop,9.2521305,5.1668973
human2_lib3.final_cell_0188,alpha,inDrop,12.727328,5.424137
human4_lib3.final_cell_0541,alpha,inDrop,13.0929,4.2830486
D29.4_66,alpha,celseq2,-2.1255105,17.913092
D29.8_60,alpha,celseq2,-3.2815683,17.559717
D30.7_77,alpha,celseq2,-0.70395535,18.130913
D31.3_55,alpha,celseq2,-1.5592563,18.495926
Sample_1097,alpha,smarter,-7.9751444,-5.559442
HP1507101_L11,alpha,smartseq2,3.524928,13.728834
Sample_1496,alpha,smarter,-7.8146586,-4.9952593
human3_lib1.final_cell_0319,alpha,inDrop,9.733251,5.4128666
HP1504901_K6,alpha,smartseq2,3.2425447,12.709283
D28.1_63,alpha,celseq2,-3.691034,16.874819
HP1504101T2D_J18,alpha,smartseq2,5.049108,11.051884
human3_lib2.final_cell_0330,alpha,inDrop,10.939248,5.592413
Sample_1227,alpha,smarter,-8.119472,-4.0960665
human3_lib1.final_cell_0425,alpha,inDrop,11.557807,4.9174266
human3_lib3.final_cell_0337,alpha,inDrop,8.922714,4.604594
HP1526901T2D_M16,alpha,smartseq2,3.7427404,10.118767
Sample_579,alpha,smarter,-8.730462,-3.0116873
D30.2_13,alpha,celseq2,1.7323761,16.159948
HP1525301T2D_F2,alpha,smartseq2,2.8066576,12.790768
HP1507101_C18,alpha,smartseq2,2.8092134,13.812293
human3_lib2.final_cell_0256,alpha,inDrop,10.426301,3.3629546
human3_lib2.final_cell_0216,alpha,inDrop,8.8448,4.338802
human2_lib2.final_cell_0379,alpha,inDrop,14.714134,6.156114
Sample_1096,alpha,smarter,-8.803674,-4.220654
HP1502401_J14,alpha,smartseq2,4.0411325,12.494399
HP1504101T2D_K24,alpha,smartseq2,5.288301,10.3053465
human2_lib3.final_cell_0214,alpha,inDrop,14.943005,5.1363525
human4_lib3.final_cell_0270,alpha,inDrop,14.383953,5.111721
Sample_395,alpha,smarter,-8.970388,-5.1277766
HP1507101_E20,alpha,smartseq2,4.490178,10.373356
human2_lib3.final_cell_0163,alpha,inDrop,14.484252,5.6178827
human4_lib3.final_cell_0248,alpha,inDrop,13.001464,4.6321325
human2_lib2.final_cell_0535,alpha,inDrop,14.126702,5.041509
D30.5_48,alpha,celseq2,-5.3654375,15.488092
Sample_1277,alpha,smarter,-8.664724,-1.9030912
D30.8_10,alpha,celseq2,-4.511049,16.490791
human2_lib1.final_cell_0045,alpha,inDrop,13.703415,5.9259396
human2_lib1.final_cell_0339,alpha,inDrop,15.172012,5.2024913
human3_lib1.final_cell_0372,alpha,inDrop,9.728875,5.605768
Sample_477,alpha,smarter,-8.396384,-5.1868896
Sample_487,alpha,smarter,-7.984858,-4.6623077
human3_lib1.final_cell_0370,alpha,inDrop,9.138364,3.5588446
human2_lib3.final_cell_0365,alpha,inDrop,13.687736,5.0976167
Sample_457,alpha,smarter,-8.90554,-4.404986
human3_lib1.final_cell_0277,alpha,inDrop,10.686594,5.7980766
Sample_1421,alpha,smarter,-7.8587046,-3.02345
D30.2_80,alpha,celseq2,-0.88500184,18.311062
HP1502401_L3,alpha,smartseq2,4.806527,12.105198
human3_lib4.final_cell_0304,alpha,inDrop,9.577695,4.673887
D31.7_37,alpha,celseq2,-0.75372714,18.538048
D31.3_84,alpha,celseq2,-5.2446036,15.051994
human1_lib3.final_cell_0518,alpha,inDrop,13.5256405,4.8096223
Sample_566,alpha,smarter,-8.375201,-5.3119893
human3_lib1.final_cell_0769,alpha,inDrop,8.26105,2.4157882
HP1508501T2D_M20,alpha,smartseq2,4.439732,12.4948
HP1502401_G10,alpha,smartseq2,3.7832632,12.421443
D30.6_42,alpha,celseq2,0.045307588,18.55609
human2_lib2.final_cell_0424,alpha,inDrop,14.599751,6.4672785
HP1508501T2D_M19,alpha,smartseq2,4.422034,12.329512
HP1506401_G1,alpha,smartseq2,4.4462214,12.160742
Sample_1155,alpha,smarter,-8.47456,-4.531102
HP1507101_B6,alpha,smartseq2,4.581335,12.771382
human2_lib1.final_cell_0508,alpha,inDrop,14.581607,4.918419
human3_lib4.final_cell_0849,alpha,inDrop,9.442914,2.6401145
Sample_493,alpha,smarter,-7.2388062,-3.9581707
HP1526901T2D_F1,alpha,smartseq2,3.721707,11.342389
Sample_1022,alpha,smarter,-9.606795,-5.9656463
Sample_1049,alpha,smarter,-8.563161,-4.619991
Sample_463,alpha,smarter,-7.425786,-3.6542947
human2_lib3.final_cell_0082,alpha,inDrop,15.54766,3.0544338
D29.7_1,alpha,celseq2,0.36972553,18.150972
human1_lib3.final_cell_0281,alpha,inDrop,11.929847,3.530774
HP1504101T2D_L19,alpha,smartseq2,4.849705,12.094454
D29.5_71,alpha,celseq2,1.5636765,17.235931
human1_lib1.final_cell_0279,alpha,inDrop,11.237514,3.2811482
human2_lib3.final_cell_0127,alpha,inDrop,15.16919,3.8767693
human4_lib1.final_cell_0289,alpha,inDrop,12.742881,5.414302
human3_lib1.final_cell_0656,alpha,inDrop,10.352196,5.328303
D31.4_11,alpha,celseq2,-2.031778,17.829466
Sample_239,alpha,smarter,-8.983322,-1.473825
human2_lib2.final_cell_0217,alpha,inDrop,14.230198,6.5862637
human3_lib1.final_cell_0363,alpha,inDrop,8.907539,3.9468756
Sample_311,alpha,smarter,-7.9017177,-4.7772846
D30.2_28,alpha,celseq2,0.9985028,17.653122
human1_lib2.final_cell_0623,alpha,inDrop,12.037612,2.4405448
HP1504101T2D_L18,alpha,smartseq2,5.3491497,10.839043
human3_lib3.final_cell_0430,alpha,inDrop,9.284408,5.551433
D29.1_27,alpha,celseq2,-2.4112093,18.295645
D28.1_1,alpha,celseq2,-5.027285,15.669263
D30.4_24,alpha,celseq2,-1.5604739,18.519526
human1_lib3.final_cell_0344,alpha,inDrop,12.112947,4.5780673
HP1507101_G8,alpha,smartseq2,4.524554,10.665528
human3_lib1.final_cell_0227,alpha,inDrop,9.840648,3.3129227
Sample_1150,alpha,smarter,-7.5939655,-2.890108
human4_lib1.final_cell_0369,alpha,inDrop,12.907024,4.9540997
human3_lib1.final_cell_0358,alpha,inDrop,8.440746,3.9841273
human1_lib2.final_cell_0502,alpha,inDrop,10.733924,2.7127998
Sample_1211,alpha,smarter,-8.254174,-2.4498107
human3_lib1.final_cell_0405,alpha,inDrop,8.643377,3.3314798
human3_lib3.final_cell_0234,alpha,inDrop,9.187058,5.729439
HP1507101_F1,alpha,smartseq2,4.101482,9.325923
Sample_1503,alpha,smarter,-8.874806,-3.620352
human2_lib1.final_cell_0337,alpha,inDrop,14.852815,6.325016
Sample_1406,alpha,smarter,-9.007126,-5.680351
human3_lib4.final_cell_0372,alpha,inDrop,10.041391,3.6811795
Sample_1289,alpha,smarter,-8.603467,-4.2895265
human3_lib3.final_cell_0219,alpha,inDrop,9.863023,0.43509564
human2_lib3.final_cell_0221,alpha,inDrop,13.998425,6.455997
human3_lib2.final_cell_0732,alpha,inDrop,8.083892,2.7919238
human3_lib1.final_cell_0687,alpha,inDrop,8.255515,3.8349118
D31.5_67,alpha,celseq2,1.1440043,17.343542
human3_lib3.final_cell_0410,alpha,inDrop,9.851896,3.8186471
Sample_359,alpha,smarter,-8.734358,-3.238939
human1_lib1.final_cell_0543,alpha,inDrop,12.202571,2.092263
HP1502401_N4,alpha,smartseq2,5.2428102,11.703391
human2_lib2.final_cell_0471,alpha,inDrop,14.764564,6.0218287
human3_lib3.final_cell_0133,alpha,inDrop,8.3235035,4.232735
HP1508501T2D_B12,alpha,smartseq2,4.6404557,10.495263
human2_lib1.final_cell_0521,alpha,inDrop,14.564996,3.9337587
human1_lib3.final_cell_0489,alpha,inDrop,12.699113,4.56413
Sample_247,alpha,smarter,-8.962503,-1.383763
human1_lib2.final_cell_0403,alpha,inDrop,10.197588,2.4760482
human2_lib3.final_cell_0531,alpha,inDrop,14.61429,4.3039145
HP1507101_L6,alpha,smartseq2,4.478301,12.948143
human2_lib2.final_cell_0208,alpha,inDrop,14.324356,5.9630203
HP1508501T2D_F16,alpha,smartseq2,4.1666045,9.2533045
human3_lib2.final_cell_0531,alpha,inDrop,8.701858,3.847829
human3_lib3.final_cell_0928,alpha,inDrop,9.103208,1.6965193
D31.4_7,alpha,celseq2,-4.7373166,16.363796
human4_lib1.final_cell_0560,alpha,inDrop,13.472113,4.3466005
human1_lib3.final_cell_0309,alpha,inDrop,12.009441,4.241801
human3_lib4.final_cell_0280,alpha,inDrop,9.723647,3.9198332
D29.4_22,alpha,celseq2,-5.3199944,15.461904
D30.4_43,alpha,celseq2,-1.4213268,18.198557
human2_lib2.final_cell_0457,alpha,inDrop,15.018125,4.8822184
human3_lib3.final_cell_0620,alpha,inDrop,10.03674,-0.01283245
HP1507101_E10,alpha,smartseq2,3.8642485,9.259285
Sample_365,alpha,smarter,-8.949607,-4.9436975
human3_lib2.final_cell_0628,alpha,inDrop,10.227998,5.7107387
human2_lib1.final_cell_0299,alpha,inDrop,13.910756,6.2946773
human2_lib1.final_cell_0480,alpha,inDrop,13.856389,4.8028345
human4_lib1.final_cell_0384,alpha,inDrop,12.850932,4.2110963
Sample_1146,alpha,smarter,-8.197535,-5.122165
human3_lib1.final_cell_0455,alpha,inDrop,8.822695,3.1093688
Sample_241,alpha,smarter,-8.534639,-3.309965
human2_lib1.final_cell_0397,alpha,inDrop,14.290186,6.675677
Sample_1489,alpha,smarter,-7.973836,-5.607126
human4_lib3.final_cell_0147,alpha,inDrop,12.337764,4.819967
Sample_1292,alpha,smarter,-8.336375,-3.126132
HP1526901T2D_P19,alpha,smartseq2,3.6649263,11.141466
HP1526901T2D_P2,alpha,smartseq2,2.9151065,12.696472
Sample_235,alpha,smarter,-9.019396,-1.783807
D29.4_35,alpha,celseq2,-5.09617,15.689166
HP1507101_G22,alpha,smartseq2,1.2243494,13.667042
human2_lib2.final_cell_0164,alpha,inDrop,14.70074,6.4633436
Sample_281,alpha,smarter,-8.087731,-3.102075
human4_lib3.final_cell_0641,alpha,inDrop,13.718051,3.9895885
HP1526901T2D_B11,alpha,smartseq2,3.826901,10.667984
Sample_473,alpha,smarter,-7.6577187,-3.0596933
human3_lib2.final_cell_0601,alpha,inDrop,10.847686,5.2724495
Sample_435,alpha,smarter,-8.352312,-2.4315603
HP1525301T2D_I21,alpha,smartseq2,2.5300934,12.887732
human3_lib2.final_cell_0501,alpha,inDrop,10.731587,2.9494328
HP1508501T2D_L16,alpha,smartseq2,4.281924,12.232067
human3_lib1.final_cell_0438,alpha,inDrop,9.99072,4.479394
human2_lib3.final_cell_0398,alpha,inDrop,13.815901,5.6764655
HP1508501T2D_I20,alpha,smartseq2,4.393392,12.626179
human2_lib2.final_cell_0350,alpha,inDrop,14.502832,5.9314733
human2_lib1.final_cell_0301,alpha,inDrop,14.691006,4.907688
human2_lib1.final_cell_0402,alpha,inDrop,12.871235,5.5938106
human3_lib3.final_cell_0752,alpha,inDrop,9.476554,3.0283668
human3_lib3.final_cell_0116,alpha,inDrop,11.022276,4.9316416
HP1526901T2D_P14,alpha,smartseq2,3.687265,10.263744
HP1526901T2D_F19,alpha,smartseq2,3.605809,11.37434
Sample_1483,alpha,smarter,-7.7460175,-5.2641664
human1_lib2.final_cell_0245,alpha,inDrop,11.034039,3.175222
HP1507101_L19,alpha,smartseq2,3.3096733,13.771053
human3_lib2.final_cell_0575,alpha,inDrop,9.725195,3.280269
human3_lib2.final_cell_0509,alpha,inDrop,9.635083,4.070108
human3_lib4.final_cell_0401,alpha,inDrop,9.447259,4.1035676
D30.2_23,alpha,celseq2,1.7815377,16.589548
human3_lib2.final_cell_0467,alpha,inDrop,10.451665,5.2685795
AZ_D4,alpha,smartseq2,4.6906695,11.060138
human3_lib3.final_cell_0196,alpha,inDrop,9.06911,3.8931873
human2_lib2.final_cell_0480,alpha,inDrop,14.909198,5.3463116
HP1509101_N17,alpha,smartseq2,4.51947,10.210344
HP1504101T2D_E22,alpha,smartseq2,5.25827,10.444445
human2_lib1.final_cell_0413,alpha,inDrop,14.144063,5.099293
Sample_948,alpha,smarter,-9.018507,-3.106647
human2_lib3.final_cell_0135,alpha,inDrop,15.21299,5.6650143
Sample_353,alpha,smarter,-7.6044984,-2.8411362
HP1507101_L5,alpha,smartseq2,2.6834686,13.692432
D30.5_39,alpha,celseq2,-2.1072366,18.29911
HP1509101_G14,alpha,smartseq2,4.6703725,12.691695
D29.4_56,alpha,celseq2,-4.944886,15.951424
human4_lib3.final_cell_0114,alpha,inDrop,12.635637,5.431817
human2_lib3.final_cell_0302,alpha,inDrop,15.375191,2.8415015
human3_lib1.final_cell_0566,alpha,inDrop,9.499276,3.6531656
HP1507101_B3,alpha,smartseq2,4.4872737,10.098826
human4_lib3.final_cell_0407,alpha,inDrop,13.408616,5.0498343
human2_lib2.final_cell_0159,alpha,inDrop,14.123994,6.3326535
human4_lib1.final_cell_0095,alpha,inDrop,12.603509,4.973675
human3_lib3.final_cell_0423,alpha,inDrop,10.229923,3.3958747
D28.5_64,alpha,celseq2,-3.1374748,17.173367
human3_lib1.final_cell_0518,alpha,inDrop,9.139891,4.097892
human3_lib4.final_cell_0417,alpha,inDrop,10.44559,5.052836
human3_lib1.final_cell_0575,alpha,inDrop,9.390653,3.306868
Sample_476,alpha,smarter,-7.651386,-3.5757737
D30.6_46,alpha,celseq2,0.42447057,18.193666
human4_lib1.final_cell_0279,alpha,inDrop,12.138372,4.1602416
human3_lib4.final_cell_0398,alpha,inDrop,10.513962,5.3102355
D30.2_88,alpha,celseq2,-1.3175002,18.31311
human4_lib1.final_cell_0162,alpha,inDrop,13.09437,5.9898925
human3_lib2.final_cell_0568,alpha,inDrop,8.456543,3.6349604
human2_lib2.final_cell_0503,alpha,inDrop,15.087472,4.314593
Sample_290,alpha,smarter,-8.2817955,-2.9364727
human3_lib2.final_cell_0542,alpha,inDrop,9.325028,5.754575
human1_lib2.final_cell_0114,alpha,inDrop,11.173701,3.290409
D31.3_27,alpha,celseq2,-3.3607943,17.199554
HP1508501T2D_J9,alpha,smartseq2,3.373963,13.494649
human3_lib2.final_cell_0251,alpha,inDrop,8.802251,4.745903
D29.3_3,alpha,celseq2,-5.4328027,15.139712
human1_lib1.final_cell_0161,alpha,inDrop,11.948465,3.6781745
human3_lib2.final_cell_0433,alpha,inDrop,8.611578,3.2308877
human4_lib1.final_cell_0394,alpha,inDrop,12.700156,4.3882856
HP1507101_I8,alpha,smartseq2,4.474246,9.866283
human4_lib3.final_cell_0660,alpha,inDrop,11.532232,4.83061
D31.8_61,alpha,celseq2,-0.92184466,18.395308
human3_lib3.final_cell_0470,alpha,inDrop,9.332866,4.4818864
human3_lib3.final_cell_0499,alpha,inDrop,9.83157,3.1623034
D28.3_5,alpha,celseq2,-1.1015506,18.169743
Sample_479,alpha,smarter,-7.7155404,-5.3436685
HP1525301T2D_H8,alpha,smartseq2,-6.725532,8.9337435
human1_lib3.final_cell_0460,alpha,inDrop,11.382821,3.0665073
human4_lib3.final_cell_0379,alpha,inDrop,13.366794,4.5159492
HP1509101_N16,alpha,smartseq2,1.0367221,13.712127
human3_lib2.final_cell_0515,alpha,inDrop,8.163046,2.8837426
D29.8_65,alpha,celseq2,-2.5337625,18.049463
D31.6_77,alpha,celseq2,-3.4515007,17.25157
D30.4_69,alpha,celseq2,1.8086729,16.789425
HP1509101_G23,alpha,smartseq2,4.2278986,9.350471
Sample_1291,alpha,smarter,-8.40153,-2.6116722
D30.1_27,alpha,celseq2,-0.06658784,18.383074
D31.5_49,alpha,celseq2,-1.4232979,18.64928
HP1504101T2D_K18,alpha,smartseq2,4.8046474,9.923463
human3_lib4.final_cell_0310,alpha,inDrop,9.486811,4.879987
D30.1_21,alpha,celseq2,-4.388996,16.866945
human2_lib1.final_cell_0338,alpha,inDrop,13.740794,6.335398
D29.4_5,alpha,celseq2,-4.9833355,16.04489
human2_lib3.final_cell_0241,alpha,inDrop,13.6235,6.014446
HP1509101_F13,alpha,smartseq2,1.7448059,13.676859
D30.3_7,alpha,celseq2,-4.4819365,9.890372
human3_lib1.final_cell_0832,alpha,inDrop,10.6924715,4.0825562
HP1525301T2D_J19,alpha,smartseq2,2.892975,12.442745
human2_lib3.final_cell_0116,alpha,inDrop,13.5672655,6.64271
D30.1_35,alpha,celseq2,-4.7394857,16.565409
human3_lib3.final_cell_0384,alpha,inDrop,8.904406,5.1269693
human4_lib3.final_cell_0620,alpha,inDrop,13.552227,3.8288968
human3_lib4.final_cell_0438,alpha,inDrop,9.732895,3.6852567
D30.8_53,alpha,celseq2,1.682528,16.13788
Sample_1073,alpha,smarter,-8.526638,-5.579542
human3_lib1.final_cell_0622,alpha,inDrop,8.943678,5.04097
HP1508501T2D_P3,alpha,smartseq2,4.2872615,11.150382
human3_lib2.final_cell_0338,alpha,inDrop,9.8777275,3.4362288
human3_lib4.final_cell_0612,alpha,inDrop,9.293787,3.9547722
Sample_1222,alpha,smarter,-8.790312,-4.8096094
HP1507101_H14,alpha,smartseq2,4.4213853,10.069784
human2_lib3.final_cell_0052,alpha,inDrop,13.924451,6.6468186
Sample_240,alpha,smarter,-8.972363,-1.4903363
human2_lib3.final_cell_0326,alpha,inDrop,14.913422,5.036868
human2_lib2.final_cell_0364,alpha,inDrop,12.770642,3.4666295
human3_lib2.final_cell_0348,alpha,inDrop,8.423128,4.5686274
HP1502401_M14,alpha,smartseq2,5.147676,10.909159
human2_lib2.final_cell_0319,alpha,inDrop,14.883163,5.34826
human3_lib2.final_cell_0653,alpha,inDrop,9.023071,3.5282176
Sample_1013,alpha,smarter,-8.496605,-4.411213
human3_lib2.final_cell_0613,alpha,inDrop,8.250513,3.9882143
human3_lib1.final_cell_0374,alpha,inDrop,8.545059,4.624514
D29.4_82,alpha,celseq2,-3.7531555,8.831145
human4_lib3.final_cell_0173,alpha,inDrop,12.638957,5.2897196
human3_lib4.final_cell_0288,alpha,inDrop,9.797545,5.012742
Sample_1446,alpha,smarter,-7.920537,-3.9741566
HP1504101T2D_F7,alpha,smartseq2,5.0381365,10.402647
D30.6_16,alpha,celseq2,-5.385582,15.407947
HP1502401_H8,alpha,smartseq2,5.134381,11.753062
Sample_1177,alpha,smarter,-7.539593,-5.0172286
D28.2_68,alpha,celseq2,-3.3849592,17.088121
HP1504901_B2,alpha,smartseq2,4.0895348,12.140639
D29.8_66,alpha,celseq2,-4.685505,16.696411
human2_lib2.final_cell_0479,alpha,inDrop,14.462383,5.460817
human2_lib1.final_cell_0174,alpha,inDrop,13.754152,5.478678
HP1507101_J4,alpha,smartseq2,4.38561,13.153565
human2_lib1.final_cell_0220,alpha,inDrop,13.649289,6.0299044
Sample_352,alpha,smarter,-7.853437,-4.396518
human3_lib3.final_cell_0486,alpha,inDrop,9.787574,4.7489004
human3_lib4.final_cell_0682,alpha,inDrop,8.989357,3.88078
Sample_1408,alpha,smarter,-8.531928,-3.260266
HP1508501T2D_F9,alpha,smartseq2,2.6871264,13.433259
