index,celltype,tech,UMAP1,UMAP2
D30.8_52,alpha,celseq2,8.674047,-3.0370913
human3_lib3.final_cell_0399,alpha,inDrop,6.430208,10.001238
Sample_1135,alpha,smarter,6.066794,-3.2350283
HP1502401_O1,alpha,smartseq2,7.4710393,-4.2867603
D30.1_4,alpha,celseq2,7.8905253,-1.811644
human4_lib3.final_cell_0525,alpha,inDrop,4.810434,8.27832
Sample_298,alpha,smarter,5.0542946,-3.7757235
human1_lib1.final_cell_0191,alpha,inDrop,3.8463078,8.670537
human4_lib1.final_cell_0457,alpha,inDrop,2.9698036,8.9538555
human3_lib3.final_cell_0769,alpha,inDrop,5.3812323,8.408936
Sample_355,alpha,smarter,5.153288,-4.5514035
Sample_1271,alpha,smarter,4.6993384,-3.1737278
human3_lib3.final_cell_0578,alpha,inDrop,5.5257735,9.451081
D31.6_45,alpha,celseq2,8.509501,-3.6130538
Sample_1419,alpha,smarter,5.9054036,-2.6101396
human3_lib4.final_cell_0246,alpha,inDrop,5.9422717,10.013165
Sample_1012,alpha,smarter,6.6789722,-2.0418687
human3_lib2.final_cell_0275,alpha,inDrop,5.1978097,6.153375
human1_lib3.final_cell_0293,alpha,inDrop,3.9149303,8.829451
human1_lib3.final_cell_0475,alpha,inDrop,3.8203957,6.9608874
human4_lib3.final_cell_0477,alpha,inDrop,3.4110665,10.073559
D29.4_25,alpha,celseq2,8.59412,-4.8235908
human3_lib2.final_cell_0471,alpha,inDrop,6.380066,7.2230372
D28.8_74,alpha,celseq2,7.06392,-2.3514726
HP1508501T2D_H6,alpha,smartseq2,7.7364945,-4.8665223
HP1507101_N22,alpha,smartseq2,6.833085,-5.3003726
D31.2_89,alpha,celseq2,7.121044,-3.4930794
D31.3_29,alpha,celseq2,8.35332,-3.220122
human4_lib3.final_cell_0327,alpha,inDrop,3.8211067,9.589964
human3_lib3.final_cell_0791,alpha,inDrop,4.774219,8.484422
Sample_1450,alpha,smarter,5.9047985,-2.9318812
Sample_1246,alpha,smarter,6.69319,-4.7684274
human3_lib4.final_cell_0089,alpha,inDrop,6.5818653,9.055238
human3_lib4.final_cell_0840,alpha,inDrop,3.305848,9.371062
D30.6_82,alpha,celseq2,8.440365,-2.5991795
HP1509101_F19,alpha,smartseq2,7.4454494,-5.933817
Sample_560,alpha,smarter,6.410459,-2.9838614
human3_lib4.final_cell_0222,alpha,inDrop,6.7571263,8.122055
Sample_1405,alpha,smarter,5.3914714,-3.2901032
HP1502401_L12,alpha,smartseq2,8.466792,-6.0811625
HP1507101_M6,alpha,smartseq2,7.0961494,-5.8470507
Sample_1167,alpha,smarter,5.30372,-3.299217
human2_lib1.final_cell_0016,alpha,inDrop,4.0125284,11.245711
HP1509101_J8,alpha,smartseq2,7.279236,-6.3007073
Sample_399,alpha,smarter,6.436589,-3.090253
human3_lib3.final_cell_0763,alpha,inDrop,4.5555964,8.7977085
Sample_969,alpha,smarter,6.175498,-4.96803
Sample_1335,alpha,smarter,6.878045,-3.1806545
D30.4_74,alpha,celseq2,7.898349,-3.0973077
human2_lib1.final_cell_0084,alpha,inDrop,4.161331,11.358718
D29.2_45,alpha,celseq2,9.1198225,-5.1274505
D29.4_53,alpha,celseq2,8.694743,-4.6349835
HP1509101_F4,alpha,smartseq2,7.2039785,-6.410301
Sample_1113,alpha,smarter,5.0593023,-3.8017216
human4_lib3.final_cell_0163,alpha,inDrop,3.7268188,9.200724
Sample_1276,alpha,smarter,6.572294,-3.1577468
D31.3_46,alpha,celseq2,8.031939,-4.057994
D31.6_88,alpha,celseq2,8.311206,-3.0402377
human3_lib2.final_cell_0612,alpha,inDrop,5.9009523,7.7202697
Sample_297,alpha,smarter,4.9459,-3.5913153
human3_lib2.final_cell_0719,alpha,inDrop,5.3749633,7.636406
human3_lib1.final_cell_0384,alpha,inDrop,6.841668,8.541315
HP1504101T2D_H17,alpha,smartseq2,9.375834,-6.1218705
HP1507101_N19,alpha,smartseq2,7.353131,-6.1089497
D28.1_88,alpha,celseq2,7.3461614,-3.2484386
human2_lib3.final_cell_0101,alpha,inDrop,3.2567706,10.383325
HP1504101T2D_O9,alpha,smartseq2,8.778316,-6.31518
Sample_496,alpha,smarter,6.4197598,-3.1426358
human4_lib3.final_cell_0471,alpha,inDrop,3.8689365,8.917934
HP1506401_E8,alpha,smartseq2,3.228336,-5.0850897
human3_lib3.final_cell_0668,alpha,inDrop,6.8788466,7.852767
human1_lib2.final_cell_0401,alpha,inDrop,3.3658285,7.552178
human1_lib3.final_cell_0174,alpha,inDrop,3.3601086,8.054983
human3_lib4.final_cell_0408,alpha,inDrop,5.5764165,7.255249
HP1507101_C5,alpha,smartseq2,7.541621,-5.5936275
HP1504901_F9,alpha,smartseq2,10.298641,-5.0028067
human2_lib1.final_cell_0493,alpha,inDrop,2.440493,10.419441
D31.1_17,alpha,celseq2,8.252344,-3.867887
HP1508501T2D_J4,alpha,smartseq2,7.333417,-4.938515
human3_lib2.final_cell_0750,alpha,inDrop,5.3633547,9.365215
human3_lib2.final_cell_0485,alpha,inDrop,5.2280827,9.0327015
human3_lib4.final_cell_0661,alpha,inDrop,4.824314,8.95573
Sample_431,alpha,smarter,5.441906,-4.1142683
human2_lib2.final_cell_0436,alpha,inDrop,4.3144464,11.218442
human4_lib3.final_cell_0386,alpha,inDrop,3.8786922,8.870028
Sample_1418,alpha,smarter,5.265806,-4.4581895
human3_lib4.final_cell_0189,alpha,inDrop,5.053033,6.946209
human2_lib1.final_cell_0371,alpha,inDrop,3.4943256,11.142306
Sample_1252,alpha,smarter,4.9619994,-3.6303208
human4_lib3.final_cell_0128,alpha,inDrop,3.6013873,8.930435
Sample_1436,alpha,smarter,6.4523616,-2.652333
human3_lib1.final_cell_0318,alpha,inDrop,5.6744814,7.620292
Sample_1238,alpha,smarter,4.9087286,-3.360234
Sample_1380,alpha,smarter,4.1303124,-4.8495746
Sample_964,alpha,smarter,6.35945,-3.268795
human3_lib4.final_cell_0441,alpha,inDrop,6.676671,7.5694213
D30.2_15,alpha,celseq2,8.844909,-2.6257098
D30.8_90,alpha,celseq2,8.724809,-2.6754944
Sample_285,alpha,smarter,4.56061,-3.8413148
human3_lib4.final_cell_0711,alpha,inDrop,5.747014,9.177932
Sample_1220,alpha,smarter,-1.607533,-2.8524928
human1_lib3.final_cell_0605,alpha,inDrop,4.0546308,8.698145
D29.4_16,alpha,celseq2,8.95574,-4.1687675
D30.8_28,alpha,celseq2,7.6256413,-3.779565
human3_lib2.final_cell_0356,alpha,inDrop,5.366766,7.242208
Sample_300,alpha,smarter,7.3940105,-3.5206268
human3_lib1.final_cell_0892,alpha,inDrop,7.149457,9.168686
human3_lib1.final_cell_0808,alpha,inDrop,5.7378197,7.8845873
human3_lib4.final_cell_0554,alpha,inDrop,4.1354575,8.528338
human3_lib2.final_cell_0496,alpha,inDrop,5.127627,6.0688553
Sample_577,alpha,smarter,5.057286,-4.1802974
human1_lib3.final_cell_0678,alpha,inDrop,3.6966746,7.26692
Sample_1513,alpha,smarter,5.877485,-2.8820229
human3_lib2.final_cell_0802,alpha,inDrop,5.383316,8.177901
human2_lib1.final_cell_0427,alpha,inDrop,2.6352694,10.868127
human2_lib3.final_cell_0192,alpha,inDrop,2.6760423,11.513838
Sample_1243,alpha,smarter,5.211724,-4.0598683
human3_lib1.final_cell_0368,alpha,inDrop,5.637597,6.623514
HP1502401_I18,alpha,smartseq2,9.213865,-4.479921
HP1507101_K2,alpha,smartseq2,8.078984,-5.038288
D29.8_29,alpha,celseq2,8.859468,-4.571674
human1_lib2.final_cell_0613,alpha,inDrop,3.7681665,8.471074
D28.3_13,alpha,celseq2,6.9386415,-2.9099998
HP1508501T2D_B4,alpha,smartseq2,6.632875,-5.1632185
human2_lib2.final_cell_0423,alpha,inDrop,3.8196287,10.513428
Sample_999,alpha,smarter,3.6866577,-4.1592474
human2_lib2.final_cell_0222,alpha,inDrop,3.7395077,10.72583
D30.4_32,alpha,celseq2,8.022131,-1.9682716
Sample_1318,alpha,smarter,5.2496953,-4.3375072
human3_lib4.final_cell_0596,alpha,inDrop,6.371994,8.27117
Sample_470,alpha,smarter,6.2368855,-3.8253388
Sample_1300,alpha,smarter,4.797283,-3.7968166
human3_lib4.final_cell_0669,alpha,inDrop,5.4276195,7.3290834
human3_lib3.final_cell_0309,alpha,inDrop,6.1393695,7.942033
human3_lib2.final_cell_0423,alpha,inDrop,5.9879417,8.633864
HP1526901T2D_P20,alpha,smartseq2,9.315476,-3.1144676
human3_lib4.final_cell_0744,alpha,inDrop,5.5081024,7.1752815
human2_lib2.final_cell_0138,alpha,inDrop,3.1272995,10.727625
Sample_1069,alpha,smarter,5.6302257,-3.6956398
human3_lib2.final_cell_0231,alpha,inDrop,6.377839,9.712
D28.8_25,alpha,celseq2,7.0247974,-2.731274
HP1526901T2D_J14,alpha,smartseq2,9.555655,-3.8558192
human2_lib2.final_cell_0445,alpha,inDrop,2.8938842,11.724385
HP1525301T2D_P24,alpha,smartseq2,8.73286,-3.7370539
Sample_475,alpha,smarter,5.862162,-2.7310212
human3_lib1.final_cell_0506,alpha,inDrop,7.0137753,9.036468
Sample_1298,alpha,smarter,5.404963,-3.5872943
human3_lib3.final_cell_0502,alpha,inDrop,5.7200575,9.454969
HP1507101_K24,alpha,smartseq2,8.800344,-5.3366604
Sample_1099,alpha,smarter,4.743962,-4.9213166
HP1526901T2D_E18,alpha,smartseq2,9.55178,-3.3426201
human1_lib3.final_cell_0674,alpha,inDrop,3.2075477,8.499818
D28.8_86,alpha,celseq2,7.61793,-2.4292524
D29.6_24,alpha,celseq2,8.889942,-5.280342
D31.2_2,alpha,celseq2,8.390079,-4.3719873
D29.4_2,alpha,celseq2,8.874926,-4.504932
human3_lib3.final_cell_0618,alpha,inDrop,6.027024,10.165016
human3_lib1.final_cell_0620,alpha,inDrop,6.0228,9.067195
human3_lib4.final_cell_0676,alpha,inDrop,6.4231005,9.053459
human4_lib3.final_cell_0184,alpha,inDrop,3.124769,8.772085
D30.8_19,alpha,celseq2,8.275833,-3.3314602
Sample_376,alpha,smarter,7.1937103,-3.0606775
Sample_466,alpha,smarter,5.196451,-3.2431161
human3_lib4.final_cell_0433,alpha,inDrop,6.710157,8.52119
human2_lib3.final_cell_0188,alpha,inDrop,3.9336352,9.6637125
human4_lib3.final_cell_0541,alpha,inDrop,2.3198736,9.20016
D29.4_66,alpha,celseq2,8.511786,-4.167253
D29.8_60,alpha,celseq2,8.50019,-5.2390394
D30.7_77,alpha,celseq2,7.378693,-2.344149
D31.3_55,alpha,celseq2,8.119653,-4.4747787
Sample_1097,alpha,smarter,5.140339,-4.2687125
HP1507101_L11,alpha,smartseq2,7.146263,-6.19016
Sample_1496,alpha,smarter,5.214439,-4.0655174
human3_lib1.final_cell_0319,alpha,inDrop,5.7914686,8.524913
HP1504901_K6,alpha,smartseq2,10.110902,-4.757483
D28.1_63,alpha,celseq2,7.0714355,-3.3035717
HP1504101T2D_J18,alpha,smartseq2,8.451498,-6.135833
human3_lib2.final_cell_0330,alpha,inDrop,4.9923105,10.037901
Sample_1227,alpha,smarter,5.891733,-3.924817
human3_lib1.final_cell_0425,alpha,inDrop,5.4583397,9.732103
human3_lib3.final_cell_0337,alpha,inDrop,5.5387764,7.0118575
HP1526901T2D_M16,alpha,smartseq2,9.244455,-4.3562307
Sample_579,alpha,smarter,5.3055043,-3.809288
D30.2_13,alpha,celseq2,8.2783165,-3.6230655
HP1525301T2D_F2,alpha,smartseq2,8.839927,-3.1443331
HP1507101_C18,alpha,smartseq2,7.3244715,-6.16837
human3_lib2.final_cell_0256,alpha,inDrop,5.706067,8.235689
human3_lib2.final_cell_0216,alpha,inDrop,6.106366,7.2282553
human2_lib2.final_cell_0379,alpha,inDrop,3.8327117,12.245956
Sample_1096,alpha,smarter,6.0026217,-2.597711
HP1502401_J14,alpha,smartseq2,8.846623,-5.3553095
HP1504101T2D_K24,alpha,smartseq2,8.812491,-6.3013186
human2_lib3.final_cell_0214,alpha,inDrop,2.826932,11.563624
human4_lib3.final_cell_0270,alpha,inDrop,2.5658178,11.114034
Sample_395,alpha,smarter,5.745758,-3.4798286
HP1507101_E20,alpha,smartseq2,7.7022433,-6.0467925
human2_lib3.final_cell_0163,alpha,inDrop,3.9843047,11.209179
human4_lib3.final_cell_0248,alpha,inDrop,2.8530862,9.167408
human2_lib2.final_cell_0535,alpha,inDrop,4.04004,11.992007
D30.5_48,alpha,celseq2,9.021887,-3.290255
Sample_1277,alpha,smarter,4.800672,-4.5087366
D30.8_10,alpha,celseq2,8.341109,-3.0204124
human2_lib1.final_cell_0045,alpha,inDrop,4.2276587,10.869357
human2_lib1.final_cell_0339,alpha,inDrop,2.917719,11.941647
human3_lib1.final_cell_0372,alpha,inDrop,5.4409795,8.90418
Sample_477,alpha,smarter,5.5836215,-3.1921551
Sample_487,alpha,smarter,5.2854896,-3.6660826
human3_lib1.final_cell_0370,alpha,inDrop,5.953952,6.682905
human2_lib3.final_cell_0365,alpha,inDrop,3.80782,11.251095
Sample_457,alpha,smarter,6.1815925,-2.5627654
human3_lib1.final_cell_0277,alpha,inDrop,6.123523,10.185633
Sample_1421,alpha,smarter,5.380619,-2.46519
D30.2_80,alpha,celseq2,7.9054017,-2.447716
HP1502401_L3,alpha,smartseq2,9.410374,-5.891857
human3_lib4.final_cell_0304,alpha,inDrop,5.2713876,7.74102
D31.7_37,alpha,celseq2,7.9775753,-4.5462794
D31.3_84,alpha,celseq2,7.9795732,-4.179084
human1_lib3.final_cell_0518,alpha,inDrop,4.476317,11.210332
Sample_566,alpha,smarter,5.3652186,-3.1346452
human3_lib1.final_cell_0769,alpha,inDrop,7.3943257,9.586032
HP1508501T2D_M20,alpha,smartseq2,8.4428835,-3.8921916
HP1502401_G10,alpha,smartseq2,7.903254,-5.472258
D30.6_42,alpha,celseq2,9.247187,-3.6623907
human2_lib2.final_cell_0424,alpha,inDrop,3.4549582,10.612605
HP1508501T2D_M19,alpha,smartseq2,7.190411,-3.586968
HP1506401_G1,alpha,smartseq2,7.2054996,-4.6041284
Sample_1155,alpha,smarter,5.436592,-4.3213973
HP1507101_B6,alpha,smartseq2,7.6139054,-5.7173653
human2_lib1.final_cell_0508,alpha,inDrop,4.2863827,11.51304
human3_lib4.final_cell_0849,alpha,inDrop,6.3322697,6.7360134
Sample_493,alpha,smarter,5.0494537,-4.3947387
HP1526901T2D_F1,alpha,smartseq2,8.472843,-4.114317
Sample_1022,alpha,smarter,6.8844223,8.654432
Sample_1049,alpha,smarter,4.3182187,-3.8397894
Sample_463,alpha,smarter,5.0892806,-3.286965
human2_lib3.final_cell_0082,alpha,inDrop,1.693757,9.652733
D29.7_1,alpha,celseq2,8.172861,-5.252801
human1_lib3.final_cell_0281,alpha,inDrop,3.3936493,7.8180413
HP1504101T2D_L19,alpha,smartseq2,9.423861,-5.95765
D29.5_71,alpha,celseq2,8.279806,-4.6949997
human1_lib1.final_cell_0279,alpha,inDrop,3.579292,6.8184104
human2_lib3.final_cell_0127,alpha,inDrop,1.8104296,9.636503
human4_lib1.final_cell_0289,alpha,inDrop,3.9895773,9.45159
human3_lib1.final_cell_0656,alpha,inDrop,5.695451,9.74905
D31.4_11,alpha,celseq2,6.6356173,-3.0596852
Sample_239,alpha,smarter,7.433786,-3.035523
human2_lib2.final_cell_0217,alpha,inDrop,3.3495355,12.313986
human3_lib1.final_cell_0363,alpha,inDrop,6.8126864,7.0573454
Sample_311,alpha,smarter,5.999451,-3.1745136
D30.2_28,alpha,celseq2,9.074913,-2.847023
human1_lib2.final_cell_0623,alpha,inDrop,3.5423145,7.1412735
HP1504101T2D_L18,alpha,smartseq2,9.209505,-6.1626015
human3_lib3.final_cell_0430,alpha,inDrop,5.4879074,8.114206
D29.1_27,alpha,celseq2,8.387804,-5.0780807
D28.1_1,alpha,celseq2,7.133634,-3.2523298
D30.4_24,alpha,celseq2,8.069159,-2.793536
human1_lib3.final_cell_0344,alpha,inDrop,5.1252165,10.902058
HP1507101_G8,alpha,smartseq2,7.6625724,-6.11992
human3_lib1.final_cell_0227,alpha,inDrop,6.069266,6.4022784
Sample_1150,alpha,smarter,5.163402,-4.7323065
human4_lib1.final_cell_0369,alpha,inDrop,3.140065,9.538617
human3_lib1.final_cell_0358,alpha,inDrop,5.5475526,6.0190125
human1_lib2.final_cell_0502,alpha,inDrop,3.5991735,6.918732
Sample_1211,alpha,smarter,5.334393,-4.1532226
human3_lib1.final_cell_0405,alpha,inDrop,6.2144494,6.823368
human3_lib3.final_cell_0234,alpha,inDrop,6.275406,9.2662945
HP1507101_F1,alpha,smartseq2,7.7189727,-6.5160503
Sample_1503,alpha,smarter,4.8474874,-4.538007
human2_lib1.final_cell_0337,alpha,inDrop,2.7133772,11.751429
Sample_1406,alpha,smarter,5.7600493,-2.959515
human3_lib4.final_cell_0372,alpha,inDrop,4.9796524,7.5675836
Sample_1289,alpha,smarter,5.695075,-4.5282116
human3_lib3.final_cell_0219,alpha,inDrop,6.3655114,7.989916
human2_lib3.final_cell_0221,alpha,inDrop,3.29628,10.974698
human3_lib2.final_cell_0732,alpha,inDrop,7.496023,8.813587
human3_lib1.final_cell_0687,alpha,inDrop,7.119757,8.896822
D31.5_67,alpha,celseq2,8.174363,-4.536644
human3_lib3.final_cell_0410,alpha,inDrop,5.1984463,6.6588197
Sample_359,alpha,smarter,4.061774,5.6553264
human1_lib1.final_cell_0543,alpha,inDrop,3.39618,7.5679483
HP1502401_N4,alpha,smartseq2,8.217868,-5.806748
human2_lib2.final_cell_0471,alpha,inDrop,3.2679553,12.267333
human3_lib3.final_cell_0133,alpha,inDrop,6.4428687,7.210603
HP1508501T2D_B12,alpha,smartseq2,8.372289,-4.581266
human2_lib1.final_cell_0521,alpha,inDrop,3.7101831,10.705839
human1_lib3.final_cell_0489,alpha,inDrop,3.8975692,9.298915
Sample_247,alpha,smarter,4.987474,-4.8676114
human1_lib2.final_cell_0403,alpha,inDrop,4.279765,5.995085
human2_lib3.final_cell_0531,alpha,inDrop,3.3276408,10.03188
HP1507101_L6,alpha,smartseq2,8.282018,-5.201275
human2_lib2.final_cell_0208,alpha,inDrop,3.3393016,12.16842
HP1508501T2D_F16,alpha,smartseq2,7.32034,-4.3431168
human3_lib2.final_cell_0531,alpha,inDrop,5.6706715,6.6554866
human3_lib3.final_cell_0928,alpha,inDrop,7.1654835,9.704857
D31.4_7,alpha,celseq2,7.743066,-3.4658957
human4_lib1.final_cell_0560,alpha,inDrop,2.7666001,9.173087
human1_lib3.final_cell_0309,alpha,inDrop,3.3172991,7.7154384
human3_lib4.final_cell_0280,alpha,inDrop,5.1640797,6.2718954
D29.4_22,alpha,celseq2,9.022071,-4.672133
D30.4_43,alpha,celseq2,8.667872,-3.5927503
human2_lib2.final_cell_0457,alpha,inDrop,2.8195376,11.254796
human3_lib3.final_cell_0620,alpha,inDrop,-2.2783878,2.9297264
HP1507101_E10,alpha,smartseq2,7.9061394,-6.099938
Sample_365,alpha,smarter,5.5420346,-3.5298147
human3_lib2.final_cell_0628,alpha,inDrop,6.358789,10.0236
human2_lib1.final_cell_0299,alpha,inDrop,4.1844063,11.323344
human2_lib1.final_cell_0480,alpha,inDrop,3.7558835,11.616766
human4_lib1.final_cell_0384,alpha,inDrop,2.465272,8.961452
Sample_1146,alpha,smarter,5.4444327,-4.5695577
human3_lib1.final_cell_0455,alpha,inDrop,6.210045,8.003571
Sample_241,alpha,smarter,5.2690744,-3.4401393
human2_lib1.final_cell_0397,alpha,inDrop,3.569237,11.143653
Sample_1489,alpha,smarter,4.940791,-3.6599526
human4_lib3.final_cell_0147,alpha,inDrop,2.871471,8.880499
Sample_1292,alpha,smarter,5.9274216,-3.8539414
HP1526901T2D_P19,alpha,smartseq2,9.731214,-3.6107368
HP1526901T2D_P2,alpha,smartseq2,9.316526,-3.8739917
Sample_235,alpha,smarter,5.3611603,-4.426101
D29.4_35,alpha,celseq2,7.8164845,-2.5947306
HP1507101_G22,alpha,smartseq2,7.0819497,-5.609486
human2_lib2.final_cell_0164,alpha,inDrop,3.8040292,11.546501
Sample_281,alpha,smarter,5.7970915,-3.5820663
human4_lib3.final_cell_0641,alpha,inDrop,3.3910282,8.969967
HP1526901T2D_B11,alpha,smartseq2,9.020912,-4.618086
Sample_473,alpha,smarter,5.392074,-4.5263596
human3_lib2.final_cell_0601,alpha,inDrop,5.6462655,9.1064205
Sample_435,alpha,smarter,5.860841,-4.0043097
HP1525301T2D_I21,alpha,smartseq2,9.011339,-4.2661514
human3_lib2.final_cell_0501,alpha,inDrop,5.3145413,7.587799
HP1508501T2D_L16,alpha,smartseq2,7.309138,-4.010602
human3_lib1.final_cell_0438,alpha,inDrop,5.5472913,7.801709
human2_lib3.final_cell_0398,alpha,inDrop,3.523826,10.493924
HP1508501T2D_I20,alpha,smartseq2,7.3023505,-3.9355679
human2_lib2.final_cell_0350,alpha,inDrop,3.1351323,11.138539
human2_lib1.final_cell_0301,alpha,inDrop,3.9638638,12.160498
human2_lib1.final_cell_0402,alpha,inDrop,4.6648045,11.459815
human3_lib3.final_cell_0752,alpha,inDrop,6.367259,8.384196
human3_lib3.final_cell_0116,alpha,inDrop,5.907792,9.450581
HP1526901T2D_P14,alpha,smartseq2,9.784582,-3.4566615
HP1526901T2D_F19,alpha,smartseq2,9.471483,-4.040719
Sample_1483,alpha,smarter,5.169342,-3.808745
human1_lib2.final_cell_0245,alpha,inDrop,3.9735982,7.5321107
HP1507101_L19,alpha,smartseq2,6.972209,-6.0863175
human3_lib2.final_cell_0575,alpha,inDrop,5.672113,6.1374345
human3_lib2.final_cell_0509,alpha,inDrop,6.4909806,6.596098
human3_lib4.final_cell_0401,alpha,inDrop,5.4796257,7.1020536
D30.2_23,alpha,celseq2,8.879195,-2.8246446
human3_lib2.final_cell_0467,alpha,inDrop,6.246573,9.080756
AZ_D4,alpha,smartseq2,9.63828,-5.903607
human3_lib3.final_cell_0196,alpha,inDrop,6.555632,7.5194817
human2_lib2.final_cell_0480,alpha,inDrop,3.2428052,12.2458935
HP1509101_N17,alpha,smartseq2,8.245127,-6.042768
HP1504101T2D_E22,alpha,smartseq2,9.12801,-6.1991076
human2_lib1.final_cell_0413,alpha,inDrop,3.7856088,10.826752
Sample_948,alpha,smarter,4.802999,-3.4788785
human2_lib3.final_cell_0135,alpha,inDrop,2.8517475,10.401504
Sample_353,alpha,smarter,6.0167465,-5.097089
HP1507101_L5,alpha,smartseq2,7.131709,-5.9206634
D30.5_39,alpha,celseq2,8.554113,-3.4877849
HP1509101_G14,alpha,smartseq2,7.2227397,-5.5182743
D29.4_56,alpha,celseq2,8.962018,-3.8815837
human4_lib3.final_cell_0114,alpha,inDrop,2.0273106,9.442361
human2_lib3.final_cell_0302,alpha,inDrop,1.9777273,9.93095
human3_lib1.final_cell_0566,alpha,inDrop,5.222993,6.374003
HP1507101_B3,alpha,smartseq2,7.8384376,-6.127118
human4_lib3.final_cell_0407,alpha,inDrop,3.7482302,8.990122
human2_lib2.final_cell_0159,alpha,inDrop,3.9203985,12.1702795
human4_lib1.final_cell_0095,alpha,inDrop,3.5751598,9.061346
human3_lib3.final_cell_0423,alpha,inDrop,5.9029226,7.32872
D28.5_64,alpha,celseq2,7.7044115,-3.1477315
human3_lib1.final_cell_0518,alpha,inDrop,5.598883,7.0658665
human3_lib4.final_cell_0417,alpha,inDrop,5.3060694,8.146593
human3_lib1.final_cell_0575,alpha,inDrop,6.296527,7.32868
Sample_476,alpha,smarter,6.572896,-2.9098291
D30.6_46,alpha,celseq2,9.048936,-2.8179066
human4_lib1.final_cell_0279,alpha,inDrop,3.9219859,8.331877
human3_lib4.final_cell_0398,alpha,inDrop,5.879978,9.84192
D30.2_88,alpha,celseq2,7.374208,-2.6535916
human4_lib1.final_cell_0162,alpha,inDrop,2.8480532,8.926258
human3_lib2.final_cell_0568,alpha,inDrop,6.548222,6.941814
human2_lib2.final_cell_0503,alpha,inDrop,2.9523468,10.876127
Sample_290,alpha,smarter,5.9429216,-3.6496062
human3_lib2.final_cell_0542,alpha,inDrop,6.1693444,9.0511875
human1_lib2.final_cell_0114,alpha,inDrop,3.549213,6.2759705
D31.3_27,alpha,celseq2,7.6132708,-2.829571
HP1508501T2D_J9,alpha,smartseq2,7.2139773,-3.8833604
human3_lib2.final_cell_0251,alpha,inDrop,6.4078584,7.6665864
D29.3_3,alpha,celseq2,8.819713,-4.125478
human1_lib1.final_cell_0161,alpha,inDrop,3.6296725,7.577531
human3_lib2.final_cell_0433,alpha,inDrop,6.465019,7.7933292
human4_lib1.final_cell_0394,alpha,inDrop,3.6847765,8.711749
HP1507101_I8,alpha,smartseq2,7.7516756,-5.8249245
human4_lib3.final_cell_0660,alpha,inDrop,4.655256,9.204205
D31.8_61,alpha,celseq2,8.631357,-3.7269125
human3_lib3.final_cell_0470,alpha,inDrop,6.0940623,8.986597
human3_lib3.final_cell_0499,alpha,inDrop,5.467199,6.416555
D28.3_5,alpha,celseq2,8.154557,-3.5573628
Sample_479,alpha,smarter,5.2525144,-2.9594035
HP1525301T2D_H8,alpha,smartseq2,2.6432061,-4.9655933
human1_lib3.final_cell_0460,alpha,inDrop,3.7131517,6.453467
human4_lib3.final_cell_0379,alpha,inDrop,3.6019201,8.881523
HP1509101_N16,alpha,smartseq2,7.0305467,-5.980001
human3_lib2.final_cell_0515,alpha,inDrop,7.018398,8.515061
D29.8_65,alpha,celseq2,9.107388,-4.9911265
D31.6_77,alpha,celseq2,7.722372,-2.970661
D30.4_69,alpha,celseq2,8.025083,-3.3841276
HP1509101_G23,alpha,smartseq2,7.573222,-6.4628963
Sample_1291,alpha,smarter,6.1038594,-4.3831863
D30.1_27,alpha,celseq2,7.8054814,-3.2395067
D31.5_49,alpha,celseq2,8.973553,-3.96172
HP1504101T2D_K18,alpha,smartseq2,8.891059,-3.5689008
human3_lib4.final_cell_0310,alpha,inDrop,5.686528,8.570624
D30.1_21,alpha,celseq2,9.158625,-2.9368498
human2_lib1.final_cell_0338,alpha,inDrop,3.554471,11.032398
D29.4_5,alpha,celseq2,8.775031,-4.3242164
human2_lib3.final_cell_0241,alpha,inDrop,4.283622,11.318387
HP1509101_F13,alpha,smartseq2,6.842441,-5.463671
D30.3_7,alpha,celseq2,-17.74987,-1.7648902
human3_lib1.final_cell_0832,alpha,inDrop,5.523561,9.655584
HP1525301T2D_J19,alpha,smartseq2,9.003641,-2.894991
human2_lib3.final_cell_0116,alpha,inDrop,4.1796947,10.361547
D30.1_35,alpha,celseq2,8.773935,-2.9642546
human3_lib3.final_cell_0384,alpha,inDrop,7.1827073,9.053486
human4_lib3.final_cell_0620,alpha,inDrop,2.0110917,9.626829
human3_lib4.final_cell_0438,alpha,inDrop,5.260671,7.0818744
D30.8_53,alpha,celseq2,8.407272,-3.8670197
Sample_1073,alpha,smarter,5.4071875,-2.990344
human3_lib1.final_cell_0622,alpha,inDrop,5.7245326,10.079698
HP1508501T2D_P3,alpha,smartseq2,7.4667583,-4.584511
human3_lib2.final_cell_0338,alpha,inDrop,6.709969,7.63945
human3_lib4.final_cell_0612,alpha,inDrop,6.9042673,7.309709
Sample_1222,alpha,smarter,5.652929,-2.8265567
HP1507101_H14,alpha,smartseq2,6.9293375,-6.393902
human2_lib3.final_cell_0052,alpha,inDrop,4.0601664,11.081803
Sample_240,alpha,smarter,5.015322,-3.9401736
human2_lib3.final_cell_0326,alpha,inDrop,2.5154514,10.9222145
human2_lib2.final_cell_0364,alpha,inDrop,4.1487837,11.644443
human3_lib2.final_cell_0348,alpha,inDrop,5.8602533,7.932189
HP1502401_M14,alpha,smartseq2,8.994549,-5.910998
human2_lib2.final_cell_0319,alpha,inDrop,3.4841661,12.065817
