index,celltype,tech,UMAP1,UMAP2
human3_lib3.final_cell_0370,alpha,inDrop,-1.2191457,-3.7557957
Sample_482,alpha,smarter,3.3414204,-3.0176444
Sample_388,alpha,smarter,3.7886512,-2.5790758
D28.7_5,alpha,celseq2,-9.199069,11.590361
human3_lib3.final_cell_0319,alpha,inDrop,-0.615737,-4.3989825
HP1504101T2D_K4,alpha,smartseq2,-6.6526637,10.067354
human3_lib3.final_cell_0601,alpha,inDrop,-0.6154714,-5.1374106
Sample_321,alpha,smarter,4.803659,-2.0028563
Sample_467,alpha,smarter,3.658586,-3.5189
human3_lib3.final_cell_0365,alpha,inDrop,1.6604679,-4.7676287
human3_lib4.final_cell_0776,alpha,inDrop,0.07383466,-3.9114614
human3_lib1.final_cell_0139,alpha,inDrop,-0.0037947863,-5.533546
human2_lib3.final_cell_0492,alpha,inDrop,-1.9420781,-4.1627593
human3_lib2.final_cell_0405,alpha,inDrop,-0.82716084,-3.815273
D28.1_40,alpha,celseq2,-6.556825,9.779851
human2_lib3.final_cell_0482,alpha,inDrop,-1.6239012,-4.2466516
human3_lib2.final_cell_0554,alpha,inDrop,0.9911515,-4.8192234
human1_lib2.final_cell_0351,alpha,inDrop,0.38971958,-3.6327562
human4_lib3.final_cell_0256,alpha,inDrop,-1.0210869,-3.1381252
HP1509101_O20,alpha,smartseq2,-12.99998,10.664656
HP1504101T2D_N13,alpha,smartseq2,-8.579995,11.053837
human2_lib2.final_cell_0244,alpha,inDrop,-2.6082892,-3.5778723
D30.6_81,alpha,celseq2,-8.970188,12.282805
HP1507101_D12,alpha,smartseq2,-8.942626,10.998307
human1_lib2.final_cell_0390,alpha,inDrop,-0.47217068,-3.0367284
HP1509101_H9,alpha,smartseq2,-12.901326,10.959622
human4_lib3.final_cell_0329,alpha,inDrop,-0.9328556,-3.2825477
HP1504901_F19,alpha,smartseq2,-9.79898,11.801454
HP1507101_F3,alpha,smartseq2,-11.033689,11.52655
Sample_1282,alpha,smarter,2.7442524,-3.1265705
human4_lib1.final_cell_0203,alpha,inDrop,0.39469373,-3.8204775
HP1504901_B3,alpha,smartseq2,-11.926508,10.948227
D29.2_41,alpha,celseq2,-11.792711,12.494966
Sample_980,alpha,smarter,3.368568,-3.3298764
human3_lib1.final_cell_0819,alpha,inDrop,-0.7782442,-3.297658
D30.4_87,alpha,celseq2,-6.3055334,9.54055
HP1502401_A15,alpha,smartseq2,-11.470484,11.0537615
D29.2_93,alpha,celseq2,-7.0394535,10.5955305
Sample_1257,alpha,smarter,2.0130427,-2.1926072
human3_lib4.final_cell_0758,alpha,inDrop,1.713783,-4.0710297
human4_lib3.final_cell_0698,alpha,inDrop,-1.2970194,-2.5846608
HP1508501T2D_A15,alpha,smartseq2,-9.08008,10.889099
human1_lib3.final_cell_0238,alpha,inDrop,-0.6149714,-3.4687922
HP1526901T2D_N10,alpha,smartseq2,-7.431368,10.216057
human4_lib3.final_cell_0401,alpha,inDrop,-1.5502055,-3.753826
Sample_1493,alpha,smarter,3.891534,-2.1507156
D29.1_80,alpha,celseq2,-9.630019,12.786992
D29.5_46,alpha,celseq2,-10.157886,12.830883
human3_lib4.final_cell_0366,alpha,inDrop,1.2216104,-4.7923937
human1_lib2.final_cell_0186,alpha,inDrop,0.057427987,-3.3758254
HP1525301T2D_B1,alpha,smartseq2,-10.284559,10.973969
Sample_1201,alpha,smarter,3.4280825,-3.8992026
human2_lib2.final_cell_0455,alpha,inDrop,-2.8789904,-3.096559
human2_lib3.final_cell_0212,alpha,inDrop,-1.6678673,-4.001697
human3_lib4.final_cell_0882,alpha,inDrop,0.82319677,-4.0657687
human4_lib1.final_cell_0168,alpha,inDrop,-0.8811671,-3.5473192
HP1504901_A19,alpha,smartseq2,-9.820929,11.858973
HP1507101_M18,alpha,smartseq2,-10.947716,11.466921
human3_lib4.final_cell_0687,alpha,inDrop,1.2043763,-3.312237
Sample_1269,alpha,smarter,3.3020988,-2.9259183
human1_lib1.final_cell_0365,alpha,inDrop,-0.113870025,-2.9577625
HP1504101T2D_M18,alpha,smartseq2,-7.376838,10.596113
human2_lib2.final_cell_0495,alpha,inDrop,-2.2303624,-4.073457
human2_lib1.final_cell_0022,alpha,inDrop,-2.0155666,-4.2375636
human4_lib1.final_cell_0487,alpha,inDrop,-0.12578344,-3.5641282
human4_lib3.final_cell_0629,alpha,inDrop,-1.6424745,-2.8372252
human3_lib4.final_cell_0216,alpha,inDrop,1.6596026,-4.928609
human3_lib4.final_cell_0319,alpha,inDrop,-0.2344518,-4.8886533
human3_lib3.final_cell_0508,alpha,inDrop,0.10250355,-4.9381094
human4_lib1.final_cell_0392,alpha,inDrop,-1.0850528,-3.120488
Sample_1112,alpha,smarter,5.062792,-2.1593704
human4_lib1.final_cell_0448,alpha,inDrop,-1.5366307,-3.1376023
D29.4_93,alpha,celseq2,-7.034974,10.712024
D30.8_52,alpha,celseq2,-6.4337335,9.535186
human3_lib3.final_cell_0399,alpha,inDrop,-0.35111675,-4.2394276
Sample_1135,alpha,smarter,3.5341349,-2.4269679
HP1502401_O1,alpha,smartseq2,-8.655905,11.65918
D30.1_4,alpha,celseq2,-12.875889,1.23933
human4_lib3.final_cell_0525,alpha,inDrop,-0.15818791,-3.3504107
Sample_298,alpha,smarter,3.1741126,-3.511794
human1_lib1.final_cell_0191,alpha,inDrop,-1.1294274,-3.2471638
human4_lib1.final_cell_0457,alpha,inDrop,-1.4077878,-3.5579197
human3_lib3.final_cell_0769,alpha,inDrop,-0.7502973,-4.3570347
Sample_355,alpha,smarter,4.465689,-2.2430182
Sample_1271,alpha,smarter,3.4170532,-2.658287
human3_lib3.final_cell_0578,alpha,inDrop,-0.049390394,-3.7061565
D31.6_45,alpha,celseq2,-12.298443,11.946845
Sample_1419,alpha,smarter,4.1792483,-2.4390736
human3_lib4.final_cell_0246,alpha,inDrop,-1.044129,-3.3817492
Sample_1012,alpha,smarter,2.357586,-2.4039671
human3_lib2.final_cell_0275,alpha,inDrop,0.38655266,-4.803359
human1_lib3.final_cell_0293,alpha,inDrop,-0.55132335,-3.2234843
human1_lib3.final_cell_0475,alpha,inDrop,0.523408,-3.387837
human4_lib3.final_cell_0477,alpha,inDrop,-1.700278,-2.8681066
D29.4_25,alpha,celseq2,-10.994303,12.8808
human3_lib2.final_cell_0471,alpha,inDrop,0.45836717,-4.004429
D28.8_74,alpha,celseq2,-9.080428,11.155362
HP1508501T2D_H6,alpha,smartseq2,-7.275616,9.666477
HP1507101_N22,alpha,smartseq2,-12.987905,10.552423
D31.2_89,alpha,celseq2,-9.87094,12.172133
D31.3_29,alpha,celseq2,-8.841448,11.613342
human4_lib3.final_cell_0327,alpha,inDrop,-1.8330026,-3.6651263
human3_lib3.final_cell_0791,alpha,inDrop,0.29103118,-3.3691409
Sample_1450,alpha,smarter,5.0985665,-2.3346727
Sample_1246,alpha,smarter,3.527494,-3.0945656
human3_lib4.final_cell_0089,alpha,inDrop,-0.17595601,-4.6699653
human3_lib4.final_cell_0840,alpha,inDrop,-0.9654338,-4.1983557
D30.6_82,alpha,celseq2,-7.241723,10.378255
HP1509101_F19,alpha,smartseq2,-7.555517,9.622665
Sample_560,alpha,smarter,3.6904132,-4.017816
human3_lib4.final_cell_0222,alpha,inDrop,0.25614446,-4.674997
Sample_1405,alpha,smarter,3.699811,-2.773882
HP1502401_L12,alpha,smartseq2,-8.381956,12.227188
HP1507101_M6,alpha,smartseq2,-13.10784,10.303871
Sample_1167,alpha,smarter,3.653908,-1.8937992
human2_lib1.final_cell_0016,alpha,inDrop,-2.178815,-3.3115253
HP1509101_J8,alpha,smartseq2,-11.45081,11.404404
Sample_399,alpha,smarter,3.009554,-2.5969117
human3_lib3.final_cell_0763,alpha,inDrop,-0.9612534,-4.9242578
Sample_969,alpha,smarter,3.747792,-2.5426588
Sample_1335,alpha,smarter,4.247149,-2.0066614
D30.4_74,alpha,celseq2,-7.453721,11.219979
human2_lib1.final_cell_0084,alpha,inDrop,-2.441014,-4.492887
D29.2_45,alpha,celseq2,-8.653695,12.439755
D29.4_53,alpha,celseq2,-10.939216,12.711376
HP1509101_F4,alpha,smartseq2,-8.744688,10.603077
Sample_1113,alpha,smarter,3.700126,-2.1109934
human4_lib3.final_cell_0163,alpha,inDrop,-1.6302179,-3.0767722
Sample_1276,alpha,smarter,3.1017234,-3.3210924
D31.3_46,alpha,celseq2,-6.9870296,10.056793
D31.6_88,alpha,celseq2,-8.009031,11.945152
human3_lib2.final_cell_0612,alpha,inDrop,0.08628311,-4.443168
Sample_297,alpha,smarter,2.733808,-3.0027628
human3_lib2.final_cell_0719,alpha,inDrop,0.95847505,-4.636616
human3_lib1.final_cell_0384,alpha,inDrop,0.86728674,-5.221303
HP1504101T2D_H17,alpha,smartseq2,-9.286524,10.456547
HP1507101_N19,alpha,smartseq2,-8.410463,10.235247
D28.1_88,alpha,celseq2,-12.716772,11.493458
human2_lib3.final_cell_0101,alpha,inDrop,-1.9947759,-4.035579
HP1504101T2D_O9,alpha,smartseq2,-7.644751,10.797903
Sample_496,alpha,smarter,2.9312947,-3.7954981
human4_lib3.final_cell_0471,alpha,inDrop,-1.118187,-3.4710991
HP1506401_E8,alpha,smartseq2,-9.02316,-13.86366
human3_lib3.final_cell_0668,alpha,inDrop,0.2551994,-5.2856593
human1_lib2.final_cell_0401,alpha,inDrop,-0.024585312,-2.4890141
human1_lib3.final_cell_0174,alpha,inDrop,-0.70093995,-3.2463613
human3_lib4.final_cell_0408,alpha,inDrop,0.6289408,-4.7631783
HP1507101_C5,alpha,smartseq2,-9.839569,11.348614
HP1504901_F9,alpha,smartseq2,-9.103237,11.851157
human2_lib1.final_cell_0493,alpha,inDrop,-2.6493304,-3.8182783
D31.1_17,alpha,celseq2,-7.5765514,11.241179
HP1508501T2D_J4,alpha,smartseq2,-7.02197,9.470685
human3_lib2.final_cell_0750,alpha,inDrop,-1.2874659,-4.1088223
human3_lib2.final_cell_0485,alpha,inDrop,1.4736764,-4.839838
human3_lib4.final_cell_0661,alpha,inDrop,-0.3253079,-3.934583
Sample_431,alpha,smarter,3.4669054,-1.9011962
human2_lib2.final_cell_0436,alpha,inDrop,-2.1158295,-4.156822
human4_lib3.final_cell_0386,alpha,inDrop,-1.3988124,-2.8324182
Sample_1418,alpha,smarter,2.7338433,-2.962588
human3_lib4.final_cell_0189,alpha,inDrop,0.09438882,-4.5108876
human2_lib1.final_cell_0371,alpha,inDrop,-2.214745,-3.7491171
Sample_1252,alpha,smarter,3.6135838,-2.6166308
human4_lib3.final_cell_0128,alpha,inDrop,-1.1356552,-3.1185696
Sample_1436,alpha,smarter,4.3324404,-2.1674767
human3_lib1.final_cell_0318,alpha,inDrop,0.29374614,-4.6659727
Sample_1238,alpha,smarter,2.9137664,-3.2011485
Sample_1380,alpha,smarter,3.3935537,-2.7350192
Sample_964,alpha,smarter,2.7463546,-2.9803715
human3_lib4.final_cell_0441,alpha,inDrop,-0.19453257,-5.7193236
D30.2_15,alpha,celseq2,-7.6337147,11.307927
D30.8_90,alpha,celseq2,-7.408405,10.84636
Sample_285,alpha,smarter,3.199452,-3.2279377
human3_lib4.final_cell_0711,alpha,inDrop,-0.20543537,-5.31506
Sample_1220,alpha,smarter,3.033006,-2.848343
human1_lib3.final_cell_0605,alpha,inDrop,-0.7546817,-3.3743708
D29.4_16,alpha,celseq2,-12.752591,11.504989
D30.8_28,alpha,celseq2,-9.80682,12.411015
human3_lib2.final_cell_0356,alpha,inDrop,0.5670946,-3.707832
Sample_300,alpha,smarter,3.55404,-3.9377372
human3_lib1.final_cell_0892,alpha,inDrop,0.8823248,-3.7776344
human3_lib1.final_cell_0808,alpha,inDrop,0.91357577,-4.679576
human3_lib4.final_cell_0554,alpha,inDrop,-1.2895937,-4.02325
human3_lib2.final_cell_0496,alpha,inDrop,1.4886177,-4.2294717
Sample_577,alpha,smarter,4.415148,-1.9975604
human1_lib3.final_cell_0678,alpha,inDrop,0.88462514,-2.9559076
Sample_1513,alpha,smarter,3.5736156,-2.8903823
human3_lib2.final_cell_0802,alpha,inDrop,0.066784605,-4.123316
human2_lib1.final_cell_0427,alpha,inDrop,-2.1361883,-4.106865
human2_lib3.final_cell_0192,alpha,inDrop,-2.8736043,-3.1603742
Sample_1243,alpha,smarter,3.4632313,-3.0765345
human3_lib1.final_cell_0368,alpha,inDrop,1.2118506,-4.8257866
HP1502401_I18,alpha,smartseq2,-10.691536,11.845196
HP1507101_K2,alpha,smartseq2,-13.168701,10.136251
D29.8_29,alpha,celseq2,-8.685971,12.458264
human1_lib2.final_cell_0613,alpha,inDrop,-0.08911653,-1.9905194
D28.3_13,alpha,celseq2,-10.070924,12.188211
HP1508501T2D_B4,alpha,smartseq2,-11.833794,10.951695
human2_lib2.final_cell_0423,alpha,inDrop,-2.2617583,-4.0250797
Sample_999,alpha,smarter,2.7961533,-3.2036624
human2_lib2.final_cell_0222,alpha,inDrop,-1.9699156,-3.9546757
D30.4_32,alpha,celseq2,-12.769553,1.7183151
Sample_1318,alpha,smarter,2.7449534,-2.3260846
human3_lib4.final_cell_0596,alpha,inDrop,0.3545533,-4.7975535
Sample_470,alpha,smarter,3.7148921,-3.0337477
Sample_1300,alpha,smarter,3.7032032,-3.1912534
human3_lib4.final_cell_0669,alpha,inDrop,0.6098261,-3.7488077
human3_lib3.final_cell_0309,alpha,inDrop,0.32693988,-5.615499
human3_lib2.final_cell_0423,alpha,inDrop,0.46633285,-5.3386817
HP1526901T2D_P20,alpha,smartseq2,-8.870313,10.450072
human3_lib4.final_cell_0744,alpha,inDrop,0.78411156,-4.749229
human2_lib2.final_cell_0138,alpha,inDrop,-1.8597293,-3.590904
Sample_1069,alpha,smarter,3.1340399,-3.212621
human3_lib2.final_cell_0231,alpha,inDrop,-0.3123134,-4.3040147
D28.8_25,alpha,celseq2,-9.02476,11.123036
HP1526901T2D_J14,alpha,smartseq2,-9.752492,11.08381
human2_lib2.final_cell_0445,alpha,inDrop,-2.8793879,-3.1588926
HP1525301T2D_P24,alpha,smartseq2,-9.489596,11.349926
Sample_475,alpha,smarter,5.347283,-2.235456
human3_lib1.final_cell_0506,alpha,inDrop,-0.09396589,-5.418444
Sample_1298,alpha,smarter,3.7470279,-2.5488584
human3_lib3.final_cell_0502,alpha,inDrop,-0.110956,-4.632727
HP1507101_K24,alpha,smartseq2,-12.866664,10.4787855
Sample_1099,alpha,smarter,3.45983,-2.3540049
HP1526901T2D_E18,alpha,smartseq2,-8.77916,10.477341
human1_lib3.final_cell_0674,alpha,inDrop,-0.2928045,-3.2936003
D28.8_86,alpha,celseq2,-7.901059,9.845702
D29.6_24,alpha,celseq2,-7.272805,10.667153
D31.2_2,alpha,celseq2,-6.878221,10.335143
D29.4_2,alpha,celseq2,-10.77472,12.61802
human3_lib3.final_cell_0618,alpha,inDrop,-0.83820075,-4.2862597
human3_lib1.final_cell_0620,alpha,inDrop,0.48401612,-3.7696767
human3_lib4.final_cell_0676,alpha,inDrop,0.438109,-4.818911
human4_lib3.final_cell_0184,alpha,inDrop,-1.2044675,-3.3488824
D30.8_19,alpha,celseq2,-8.986625,12.42854
Sample_376,alpha,smarter,2.998391,-3.12102
Sample_466,alpha,smarter,5.429121,-2.2114303
human3_lib4.final_cell_0433,alpha,inDrop,1.6361858,-4.548643
human2_lib3.final_cell_0188,alpha,inDrop,-0.83851874,-3.717438
human4_lib3.final_cell_0541,alpha,inDrop,-1.1371965,-2.67637
D29.4_66,alpha,celseq2,-9.98804,11.707949
D29.8_60,alpha,celseq2,-10.36238,12.811971
D30.7_77,alpha,celseq2,-8.601033,11.25551
D31.3_55,alpha,celseq2,-8.693438,12.188568
Sample_1097,alpha,smarter,4.043473,-2.0099363
HP1507101_L11,alpha,smartseq2,-11.474111,11.518634
Sample_1496,alpha,smarter,3.4542592,-2.7672236
human3_lib1.final_cell_0319,alpha,inDrop,-0.4028733,-5.3043065
HP1504901_K6,alpha,smartseq2,-11.23207,11.196463
D28.1_63,alpha,celseq2,-10.657314,12.602135
HP1504101T2D_J18,alpha,smartseq2,-8.302992,10.801677
human3_lib2.final_cell_0330,alpha,inDrop,-0.9904738,-4.441612
Sample_1227,alpha,smarter,3.2579014,-2.8016174
human3_lib1.final_cell_0425,alpha,inDrop,-0.59112173,-5.1454206
human3_lib3.final_cell_0337,alpha,inDrop,0.6040173,-5.754135
HP1526901T2D_M16,alpha,smartseq2,-8.530966,10.254154
Sample_579,alpha,smarter,3.1993763,-3.3318164
D30.2_13,alpha,celseq2,-6.428362,9.321987
HP1525301T2D_F2,alpha,smartseq2,-10.799576,10.968196
HP1507101_C18,alpha,smartseq2,-11.996471,11.359696
human3_lib2.final_cell_0256,alpha,inDrop,-0.18304297,-5.3563824
human3_lib2.final_cell_0216,alpha,inDrop,0.5939324,-5.501145
human2_lib2.final_cell_0379,alpha,inDrop,-2.81619,-3.6945271
Sample_1096,alpha,smarter,2.9677916,-2.525522
HP1502401_J14,alpha,smartseq2,-10.325742,12.17052
HP1504101T2D_K24,alpha,smartseq2,-7.644434,10.10071
human2_lib3.final_cell_0214,alpha,inDrop,-2.4650085,-3.1876426
human4_lib3.final_cell_0270,alpha,inDrop,-1.376679,-2.5290253
Sample_395,alpha,smarter,4.283387,-2.2841058
HP1507101_E20,alpha,smartseq2,-8.271048,10.347859
human2_lib3.final_cell_0163,alpha,inDrop,-2.7353518,-3.837005
human4_lib3.final_cell_0248,alpha,inDrop,-1.2270414,-2.6123855
human2_lib2.final_cell_0535,alpha,inDrop,-2.3914468,-3.0070624
D30.5_48,alpha,celseq2,-11.917386,12.348095
Sample_1277,alpha,smarter,3.7794468,-4.0651064
D30.8_10,alpha,celseq2,-11.068612,12.507231
human2_lib1.final_cell_0045,alpha,inDrop,-1.9300791,-4.0553026
human2_lib1.final_cell_0339,alpha,inDrop,-2.7792213,-4.095714
human3_lib1.final_cell_0372,alpha,inDrop,-0.60857975,-4.6004868
Sample_477,alpha,smarter,4.016621,-2.3742683
Sample_487,alpha,smarter,3.758531,-2.4372766
human3_lib1.final_cell_0370,alpha,inDrop,0.13480897,-5.188134
human2_lib3.final_cell_0365,alpha,inDrop,-2.46461,-3.007478
Sample_457,alpha,smarter,4.3556323,-2.0759857
human3_lib1.final_cell_0277,alpha,inDrop,-0.95590985,-4.8428435
Sample_1421,alpha,smarter,3.191688,-2.7796495
D30.2_80,alpha,celseq2,-8.821927,11.558332
HP1502401_L3,alpha,smartseq2,-9.135683,11.96433
human3_lib4.final_cell_0304,alpha,inDrop,0.081999384,-4.7989554
D31.7_37,alpha,celseq2,-8.327008,11.585537
D31.3_84,alpha,celseq2,-12.521216,11.604232
human1_lib3.final_cell_0518,alpha,inDrop,-1.1162184,-3.3596127
Sample_566,alpha,smarter,4.246399,-2.4597447
human3_lib1.final_cell_0769,alpha,inDrop,3.1392634,-1.0865173
HP1508501T2D_M20,alpha,smartseq2,-10.419915,11.830849
HP1502401_G10,alpha,smartseq2,-9.607712,11.895889
D30.6_42,alpha,celseq2,-7.8052235,11.370832
human2_lib2.final_cell_0424,alpha,inDrop,-2.5734677,-3.0117345
HP1508501T2D_M19,alpha,smartseq2,-9.834331,11.871184
HP1506401_G1,alpha,smartseq2,-10.055944,11.147176
Sample_1155,alpha,smarter,3.7388911,-2.2451332
HP1507101_B6,alpha,smartseq2,-10.5073805,11.491624
human2_lib1.final_cell_0508,alpha,inDrop,-2.691059,-3.2468448
human3_lib4.final_cell_0849,alpha,inDrop,1.8440317,-4.345735
Sample_493,alpha,smarter,3.189251,-3.3676388
HP1526901T2D_F1,alpha,smartseq2,-8.768166,10.843855
Sample_1022,alpha,smarter,4.9426165,-2.150256
Sample_1049,alpha,smarter,3.4894948,-2.1774507
Sample_463,alpha,smarter,3.73342,-2.4545262
human2_lib3.final_cell_0082,alpha,inDrop,-2.1868012,-1.8755518
D29.7_1,alpha,celseq2,-7.7893653,11.148223
human1_lib3.final_cell_0281,alpha,inDrop,-0.61640406,-3.2320893
HP1504101T2D_L19,alpha,smartseq2,-9.354155,11.878268
D29.5_71,alpha,celseq2,-7.0216465,10.080795
human1_lib1.final_cell_0279,alpha,inDrop,-0.039413337,-3.2942555
human2_lib3.final_cell_0127,alpha,inDrop,-2.0807955,-2.6400216
human4_lib1.final_cell_0289,alpha,inDrop,-1.2158024,-3.3408446
human3_lib1.final_cell_0656,alpha,inDrop,-0.4464196,-4.8112507
D31.4_11,alpha,celseq2,-9.853719,12.25765
Sample_239,alpha,smarter,3.9213932,-4.253537
human2_lib2.final_cell_0217,alpha,inDrop,-2.7879963,-3.3751187
human3_lib1.final_cell_0363,alpha,inDrop,-0.08384706,-5.7787733
Sample_311,alpha,smarter,4.0807424,-2.3795455
D30.2_28,alpha,celseq2,-7.128813,10.83641
human1_lib2.final_cell_0623,alpha,inDrop,0.12060621,-2.9644084
HP1504101T2D_L18,alpha,smartseq2,-7.9644604,10.968374
human3_lib3.final_cell_0430,alpha,inDrop,0.8658447,-4.754639
D29.1_27,alpha,celseq2,-9.70059,12.73896
D28.1_1,alpha,celseq2,-11.820892,12.332963
D30.4_24,alpha,celseq2,-8.428141,11.475776
human1_lib3.final_cell_0344,alpha,inDrop,-0.7934036,-2.5770655
HP1507101_G8,alpha,smartseq2,-8.578626,10.632378
human3_lib1.final_cell_0227,alpha,inDrop,0.7645756,-5.191503
Sample_1150,alpha,smarter,3.3478124,-3.6117578
human4_lib1.final_cell_0369,alpha,inDrop,-1.326604,-2.7657073
human3_lib1.final_cell_0358,alpha,inDrop,1.2225919,-5.2787094
human1_lib2.final_cell_0502,alpha,inDrop,0.5854362,-3.442513
Sample_1211,alpha,smarter,3.7233846,-3.3203976
human3_lib1.final_cell_0405,alpha,inDrop,0.6137575,-4.9888153
human3_lib3.final_cell_0234,alpha,inDrop,-0.68159413,-4.594607
HP1507101_F1,alpha,smartseq2,-7.2722845,9.602383
Sample_1503,alpha,smarter,3.7901278,-2.2109337
human2_lib1.final_cell_0337,alpha,inDrop,-2.6517787,-4.170804
Sample_1406,alpha,smarter,4.856048,-2.2187414
human3_lib4.final_cell_0372,alpha,inDrop,-0.08363688,-4.16506
Sample_1289,alpha,smarter,2.3489745,-3.1099353
human3_lib3.final_cell_0219,alpha,inDrop,1.280389,-3.5023823
human2_lib3.final_cell_0221,alpha,inDrop,-2.2350025,-3.1124783
human3_lib2.final_cell_0732,alpha,inDrop,1.0497515,-4.193743
human3_lib1.final_cell_0687,alpha,inDrop,0.08391216,-4.300687
D31.5_67,alpha,celseq2,-7.070672,10.655136
human3_lib3.final_cell_0410,alpha,inDrop,-0.13116893,-5.4838877
Sample_359,alpha,smarter,-0.32825002,-0.104719765
human1_lib1.final_cell_0543,alpha,inDrop,-0.37151736,-2.3760161
HP1502401_N4,alpha,smartseq2,-8.575103,12.028242
human2_lib2.final_cell_0471,alpha,inDrop,-2.8766186,-4.3471537
human3_lib3.final_cell_0133,alpha,inDrop,-0.051148385,-5.629493
HP1508501T2D_B12,alpha,smartseq2,-8.06614,10.992666
human2_lib1.final_cell_0521,alpha,inDrop,-2.0808518,-3.3298357
human1_lib3.final_cell_0489,alpha,inDrop,-1.0628588,-2.8619957
Sample_247,alpha,smarter,3.7466536,-4.157944
human1_lib2.final_cell_0403,alpha,inDrop,0.48041773,-4.330219
human2_lib3.final_cell_0531,alpha,inDrop,-2.5781884,-3.0805943
HP1507101_L6,alpha,smartseq2,-10.487974,11.544332
human2_lib2.final_cell_0208,alpha,inDrop,-3.1543314,-3.52348
HP1508501T2D_F16,alpha,smartseq2,-7.113729,9.438462
human3_lib2.final_cell_0531,alpha,inDrop,0.7332597,-5.299045
human3_lib3.final_cell_0928,alpha,inDrop,1.4504906,-2.9783006
D31.4_7,alpha,celseq2,-11.411205,12.488296
human4_lib1.final_cell_0560,alpha,inDrop,-1.3013601,-3.2252362
human1_lib3.final_cell_0309,alpha,inDrop,-0.30268592,-3.0252695
human3_lib4.final_cell_0280,alpha,inDrop,0.72363573,-5.755187
D29.4_22,alpha,celseq2,-12.097212,12.348443
D30.4_43,alpha,celseq2,-8.733314,11.445131
human2_lib2.final_cell_0457,alpha,inDrop,-2.6074624,-3.8428335
human3_lib3.final_cell_0620,alpha,inDrop,1.8066156,-2.2066176
HP1507101_E10,alpha,smartseq2,-7.0740724,9.617407
Sample_365,alpha,smarter,3.0849214,-2.0365906
human3_lib2.final_cell_0628,alpha,inDrop,-1.3512063,-4.197374
human2_lib1.final_cell_0299,alpha,inDrop,-2.007608,-3.8433683
human2_lib1.final_cell_0480,alpha,inDrop,-2.127683,-3.6950934
human4_lib1.final_cell_0384,alpha,inDrop,-1.1386594,-3.090537
Sample_1146,alpha,smarter,3.9820704,-2.3012307
human3_lib1.final_cell_0455,alpha,inDrop,-0.26252508,-5.311337
Sample_241,alpha,smarter,2.541781,-2.5412555
human2_lib1.final_cell_0397,alpha,inDrop,-2.6829498,-3.321684
Sample_1489,alpha,smarter,3.6564405,-2.1920395
human4_lib3.final_cell_0147,alpha,inDrop,-0.9508188,-2.9571865
Sample_1292,alpha,smarter,3.4547267,-3.5137308
HP1526901T2D_P19,alpha,smartseq2,-9.272122,10.819148
HP1526901T2D_P2,alpha,smartseq2,-11.203407,11.090565
Sample_235,alpha,smarter,3.7423098,-4.1041055
D29.4_35,alpha,celseq2,-12.060675,12.317677
HP1507101_G22,alpha,smartseq2,-13.053884,10.434035
human2_lib2.final_cell_0164,alpha,inDrop,-2.804,-3.1916878
Sample_281,alpha,smarter,2.9801838,-2.9255667
human4_lib3.final_cell_0641,alpha,inDrop,-0.6700755,-3.0819783
HP1526901T2D_B11,alpha,smartseq2,-8.708958,10.324603
Sample_473,alpha,smarter,3.1131248,-2.6702616
human3_lib2.final_cell_0601,alpha,inDrop,-0.22649096,-2.7704768
Sample_435,alpha,smarter,3.6187274,-3.4610791
HP1525301T2D_I21,alpha,smartseq2,-11.394714,11.046875
human3_lib2.final_cell_0501,alpha,inDrop,0.5185654,-3.6656423
HP1508501T2D_L16,alpha,smartseq2,-10.619491,11.847099
human3_lib1.final_cell_0438,alpha,inDrop,0.5372917,-3.9209082
human2_lib3.final_cell_0398,alpha,inDrop,-2.07251,-3.7041898
HP1508501T2D_I20,alpha,smartseq2,-10.553362,11.981907
human2_lib2.final_cell_0350,alpha,inDrop,-2.3195965,-3.6003768
human2_lib1.final_cell_0301,alpha,inDrop,-2.2180533,-3.8025966
human2_lib1.final_cell_0402,alpha,inDrop,-2.0726156,-3.5173638
human3_lib3.final_cell_0752,alpha,inDrop,0.9566267,-3.4759889
human3_lib3.final_cell_0116,alpha,inDrop,-0.689503,-4.814167
HP1526901T2D_P14,alpha,smartseq2,-8.177639,10.274119
HP1526901T2D_F19,alpha,smartseq2,-9.968737,10.96605
Sample_1483,alpha,smarter,3.9212995,-2.2498448
human1_lib2.final_cell_0245,alpha,inDrop,0.2969749,-2.785589
HP1507101_L19,alpha,smartseq2,-11.820132,11.510661
human3_lib2.final_cell_0575,alpha,inDrop,0.5092661,-5.24215
human3_lib2.final_cell_0509,alpha,inDrop,0.57468,-3.7543342
human3_lib4.final_cell_0401,alpha,inDrop,-0.23301487,-4.0503855
D30.2_23,alpha,celseq2,-6.531898,9.753788
human3_lib2.final_cell_0467,alpha,inDrop,-0.75499046,-4.8995733
AZ_D4,alpha,smartseq2,-7.2299566,11.032678
human3_lib3.final_cell_0196,alpha,inDrop,0.39468783,-5.4001055
human2_lib2.final_cell_0480,alpha,inDrop,-2.9458206,-3.1522307
HP1509101_N17,alpha,smartseq2,-8.0968275,10.182221
HP1504101T2D_E22,alpha,smartseq2,-7.4973474,10.456658
human2_lib1.final_cell_0413,alpha,inDrop,-2.5854554,-4.1300964
Sample_948,alpha,smarter,3.4336748,-2.8734822
