index,celltype,tech,UMAP1,UMAP2
HP1526901T2D_L13,alpha,smartseq2,1.2689157,4.4656997
human2_lib3.final_cell_0464,alpha,inDrop,4.078208,3.815249
human3_lib3.final_cell_0451,alpha,inDrop,1.2201596,0.78725946
human2_lib1.final_cell_0268,alpha,inDrop,-2.2115,1.1070962
human3_lib4.final_cell_0594,alpha,inDrop,1.5490342,1.1645589
Sample_408,alpha,smarter,2.4800775,2.5087965
D29.2_90,alpha,celseq2,6.946224,4.3680654
human2_lib1.final_cell_0085,alpha,inDrop,-2.4362597,1.489001
human3_lib3.final_cell_0756,alpha,inDrop,5.025205,0.9697388
HP1507101_A16,alpha,smartseq2,7.48884,3.8020191
AZ_D7,alpha,smartseq2,2.1393516,4.150781
D29.6_38,alpha,celseq2,3.4050853,4.3612113
Sample_273,alpha,smarter,1.1944852,0.9995321
human2_lib1.final_cell_0454,alpha,inDrop,3.956211,4.032474
Sample_994,alpha,smarter,5.487609,3.37966
Sample_230,alpha,smarter,-1.7180591,-0.9690146
Sample_1280,alpha,smarter,5.976144,3.3615844
human2_lib2.final_cell_0441,alpha,inDrop,-2.193522,2.134489
human1_lib3.final_cell_0289,alpha,inDrop,-1.5760444,0.4821043
human1_lib2.final_cell_0341,alpha,inDrop,3.156195,1.037911
D28.2_43,alpha,celseq2,-1.1883212,3.000201
HP1504901_M24,alpha,smartseq2,3.5477548,4.7081985
Sample_1208,alpha,smarter,4.122862,2.694222
human2_lib1.final_cell_0081,alpha,inDrop,-1.4741963,0.15304165
human2_lib3.final_cell_0065,alpha,inDrop,-2.0194974,2.3669925
human3_lib2.final_cell_0590,alpha,inDrop,3.6784036,2.5495882
D30.8_47,alpha,celseq2,4.5047693,4.938389
D28.1_17,alpha,celseq2,1.7329371,5.460572
human3_lib4.final_cell_0659,alpha,inDrop,5.381279,2.4492786
human3_lib2.final_cell_0828,alpha,inDrop,5.760164,0.9400488
HP1502401_I23,alpha,smartseq2,0.029270714,3.5291257
human3_lib2.final_cell_0397,alpha,inDrop,2.4439428,2.1425734
HP1525301T2D_B23,alpha,smartseq2,7.255929,2.8450046
HP1507101_J23,alpha,smartseq2,0.20202869,4.9619718
D31.8_14,alpha,celseq2,3.3048859,5.3782253
Sample_1264,alpha,smarter,1.28682,0.55234456
HP1508501T2D_E6,alpha,smartseq2,3.5999205,4.53703
Sample_1055,alpha,smarter,2.4803102,0.3390902
human3_lib3.final_cell_0826,alpha,inDrop,5.2244024,2.5059917
human2_lib3.final_cell_0380,alpha,inDrop,2.334071,4.36911
human1_lib2.final_cell_0432,alpha,inDrop,4.508714,2.1302965
HP1504101T2D_G23,alpha,smartseq2,-1.6693424,3.5834665
D30.2_70,alpha,celseq2,1.4541036,4.81898
human2_lib3.final_cell_0224,alpha,inDrop,-2.3363008,1.4218556
Sample_356,alpha,smarter,2.8003561,1.0948154
human2_lib1.final_cell_0286,alpha,inDrop,-2.1057174,1.1454405
human4_lib1.final_cell_0091,alpha,inDrop,1.6100304,3.9806592
Sample_414,alpha,smarter,5.8828998,3.3221834
Sample_324,alpha,smarter,3.1170857,0.79964733
Sample_220,alpha,smarter,-0.5776465,-1.4977498
HP1504901_N1,alpha,smartseq2,7.2657356,3.1685069
human2_lib3.final_cell_0362,alpha,inDrop,-1.5856694,2.0982976
human3_lib3.final_cell_0370,alpha,inDrop,4.328394,2.0294814
Sample_482,alpha,smarter,-0.24387187,-1.916599
Sample_388,alpha,smarter,6.2285666,2.559724
D28.7_5,alpha,celseq2,4.1487455,4.9377475
human3_lib3.final_cell_0319,alpha,inDrop,1.4196452,0.8347086
HP1504101T2D_K4,alpha,smartseq2,-1.8767505,3.5764923
human3_lib3.final_cell_0601,alpha,inDrop,2.8950856,0.93104714
Sample_321,alpha,smarter,5.7572565,3.085755
Sample_467,alpha,smarter,-0.68632644,-0.8808095
human3_lib3.final_cell_0365,alpha,inDrop,2.123455,1.599392
human3_lib4.final_cell_0776,alpha,inDrop,5.172506,1.0770454
human3_lib1.final_cell_0139,alpha,inDrop,0.93639934,1.3992552
human2_lib3.final_cell_0492,alpha,inDrop,3.6194215,4.2895117
human3_lib2.final_cell_0405,alpha,inDrop,2.7860518,0.6953084
D28.1_40,alpha,celseq2,-1.936556,2.1144636
human2_lib3.final_cell_0482,alpha,inDrop,2.9708352,4.35728
human3_lib2.final_cell_0554,alpha,inDrop,4.334973,2.9334168
human1_lib2.final_cell_0351,alpha,inDrop,1.6176825,-0.20405371
human4_lib3.final_cell_0256,alpha,inDrop,-2.5830727,0.49955085
HP1509101_O20,alpha,smartseq2,7.9361973,1.8990396
HP1504101T2D_N13,alpha,smartseq2,0.46203747,4.598337
human2_lib2.final_cell_0244,alpha,inDrop,1.4174731,3.6832628
D30.6_81,alpha,celseq2,3.7563741,5.3951025
HP1507101_D12,alpha,smartseq2,2.020617,5.1665864
human1_lib2.final_cell_0390,alpha,inDrop,4.209359,0.59027815
HP1509101_H9,alpha,smartseq2,7.116795,2.5334415
human4_lib3.final_cell_0329,alpha,inDrop,-1.6387261,0.9883574
HP1504901_F19,alpha,smartseq2,4.053477,5.09262
HP1507101_F3,alpha,smartseq2,5.781009,4.333327
Sample_1282,alpha,smarter,1.4249147,0.69327474
human4_lib1.final_cell_0203,alpha,inDrop,-0.77322954,2.8120532
HP1504901_B3,alpha,smartseq2,7.2874722,3.0262425
D29.2_41,alpha,celseq2,6.2979417,3.8000786
Sample_980,alpha,smarter,2.49389,1.8310046
human3_lib1.final_cell_0819,alpha,inDrop,4.163021,3.0083709
D30.4_87,alpha,celseq2,-1.749705,3.0904882
HP1502401_A15,alpha,smartseq2,5.853002,3.613303
D29.2_93,alpha,celseq2,-0.9860959,4.2185345
Sample_1257,alpha,smarter,0.600734,-0.39867544
human3_lib4.final_cell_0758,alpha,inDrop,4.9186006,1.968232
human4_lib3.final_cell_0698,alpha,inDrop,6.163934,3.546977
HP1508501T2D_A15,alpha,smartseq2,2.4893641,4.7769103
human1_lib3.final_cell_0238,alpha,inDrop,-1.7078158,0.6844388
HP1526901T2D_N10,alpha,smartseq2,-0.36104414,4.02431
human4_lib3.final_cell_0401,alpha,inDrop,2.6073425,3.0394928
Sample_1493,alpha,smarter,5.4006224,4.0544214
D29.1_80,alpha,celseq2,4.913221,4.7983656
D29.5_46,alpha,celseq2,4.4340334,4.5223913
human3_lib4.final_cell_0366,alpha,inDrop,3.371314,1.6008977
human1_lib2.final_cell_0186,alpha,inDrop,2.5868578,0.22900526
HP1525301T2D_B1,alpha,smartseq2,5.5701776,4.158513
Sample_1201,alpha,smarter,-0.68207043,-0.52574354
human2_lib2.final_cell_0455,alpha,inDrop,2.1099408,3.333331
human2_lib3.final_cell_0212,alpha,inDrop,3.2455628,3.7946324
human3_lib4.final_cell_0882,alpha,inDrop,5.686615,3.047339
human4_lib1.final_cell_0168,alpha,inDrop,-1.5034343,0.330793
HP1504901_A19,alpha,smartseq2,4.865609,4.040504
HP1507101_M18,alpha,smartseq2,5.0692735,4.691641
human3_lib4.final_cell_0687,alpha,inDrop,4.2251883,2.7701128
Sample_1269,alpha,smarter,4.6217256,2.060735
human1_lib1.final_cell_0365,alpha,inDrop,3.057346,2.3292353
HP1504101T2D_M18,alpha,smartseq2,-1.221244,3.777728
human2_lib2.final_cell_0495,alpha,inDrop,-2.4461005,1.6959201
human2_lib1.final_cell_0022,alpha,inDrop,-2.3509986,1.3190266
human4_lib1.final_cell_0487,alpha,inDrop,5.590507,4.2444234
human4_lib3.final_cell_0629,alpha,inDrop,4.955147,2.4614177
human3_lib4.final_cell_0216,alpha,inDrop,1.9451767,0.12282315
human3_lib4.final_cell_0319,alpha,inDrop,2.0026422,0.5963077
human3_lib3.final_cell_0508,alpha,inDrop,2.1709793,1.9471159
human4_lib1.final_cell_0392,alpha,inDrop,-2.5841496,0.7229264
Sample_1112,alpha,smarter,5.6590223,2.676602
human4_lib1.final_cell_0448,alpha,inDrop,0.7462748,2.992665
D29.4_93,alpha,celseq2,-1.2803793,3.1818688
D30.8_52,alpha,celseq2,-1.4841477,2.7993684
human3_lib3.final_cell_0399,alpha,inDrop,0.8705046,0.45524722
Sample_1135,alpha,smarter,4.533802,2.407647
HP1502401_O1,alpha,smartseq2,2.5528102,4.558751
D30.1_4,alpha,celseq2,-1.0107495,1.0473498
human4_lib3.final_cell_0525,alpha,inDrop,0.17657682,0.8447995
Sample_298,alpha,smarter,1.6801919,1.8236644
human1_lib1.final_cell_0191,alpha,inDrop,-1.7346987,0.16654722
human4_lib1.final_cell_0457,alpha,inDrop,4.834285,1.4855374
human3_lib3.final_cell_0769,alpha,inDrop,1.9498063,1.103352
Sample_355,alpha,smarter,5.341678,2.7438514
Sample_1271,alpha,smarter,0.37898412,0.46299148
human3_lib3.final_cell_0578,alpha,inDrop,3.1586921,0.11482665
D31.6_45,alpha,celseq2,7.4571505,3.2056484
Sample_1419,alpha,smarter,4.735772,3.1584415
human3_lib4.final_cell_0246,alpha,inDrop,2.070256,1.2652445
Sample_1012,alpha,smarter,0.03705723,1.4911479
human3_lib2.final_cell_0275,alpha,inDrop,2.0547924,2.2137895
human1_lib3.final_cell_0293,alpha,inDrop,-1.6566292,0.24910623
human1_lib3.final_cell_0475,alpha,inDrop,2.2430446,0.4027714
human4_lib3.final_cell_0477,alpha,inDrop,3.508317,3.2460425
D29.4_25,alpha,celseq2,6.262404,3.894285
human3_lib2.final_cell_0471,alpha,inDrop,1.6167254,0.6469772
D28.8_74,alpha,celseq2,2.0220473,4.9941134
HP1508501T2D_H6,alpha,smartseq2,-2.319783,3.2362165
HP1507101_N22,alpha,smartseq2,7.790434,2.8386981
D31.2_89,alpha,celseq2,5.0402355,4.416707
D31.3_29,alpha,celseq2,3.3523073,4.779733
human4_lib3.final_cell_0327,alpha,inDrop,3.0515049,3.7168462
human3_lib3.final_cell_0791,alpha,inDrop,3.8468773,0.67079014
Sample_1450,alpha,smarter,5.9376087,3.3391645
Sample_1246,alpha,smarter,2.1251698,0.45259774
human3_lib4.final_cell_0089,alpha,inDrop,0.8665071,0.5954814
human3_lib4.final_cell_0840,alpha,inDrop,5.390369,3.480753
D30.6_82,alpha,celseq2,-1.5080134,3.2635071
HP1509101_F19,alpha,smartseq2,-1.9218316,2.4916155
Sample_560,alpha,smarter,-1.249943,0.32377246
human3_lib4.final_cell_0222,alpha,inDrop,1.4020166,0.09914086
Sample_1405,alpha,smarter,2.6800675,0.650464
HP1502401_L12,alpha,smartseq2,3.1150413,4.75732
HP1507101_M6,alpha,smartseq2,8.175487,2.348816
Sample_1167,alpha,smarter,5.4824157,2.3656018
human2_lib1.final_cell_0016,alpha,inDrop,-1.4915974,0.6140806
HP1509101_J8,alpha,smartseq2,6.727243,3.746134
Sample_399,alpha,smarter,1.7931534,0.59793687
human3_lib3.final_cell_0763,alpha,inDrop,5.893205,3.5789073
Sample_969,alpha,smarter,3.0744376,1.7790878
Sample_1335,alpha,smarter,5.432406,2.3488886
D30.4_74,alpha,celseq2,-0.4119497,4.2941527
human2_lib1.final_cell_0084,alpha,inDrop,-2.1336963,1.1207445
D29.2_45,alpha,celseq2,2.2439477,5.3000956
D29.4_53,alpha,celseq2,5.950284,4.784836
HP1509101_F4,alpha,smartseq2,2.652888,4.7852163
Sample_1113,alpha,smarter,6.085229,2.3198946
human4_lib3.final_cell_0163,alpha,inDrop,-2.471281,1.3956926
Sample_1276,alpha,smarter,0.0054314593,-0.025895579
D31.3_46,alpha,celseq2,-1.196382,2.882797
D31.6_88,alpha,celseq2,1.4258597,5.3608155
human3_lib2.final_cell_0612,alpha,inDrop,4.7198596,1.3045979
Sample_297,alpha,smarter,3.8423073,1.9347131
human3_lib2.final_cell_0719,alpha,inDrop,2.9588273,0.3029673
human3_lib1.final_cell_0384,alpha,inDrop,0.7892021,-0.39051878
HP1504101T2D_H17,alpha,smartseq2,-0.24584405,1.4022976
HP1507101_N19,alpha,smartseq2,0.1955285,4.844018
D28.1_88,alpha,celseq2,7.4963207,2.4924428
human2_lib3.final_cell_0101,alpha,inDrop,-1.243777,1.5751886
HP1504101T2D_O9,alpha,smartseq2,-0.53911644,4.49604
Sample_496,alpha,smarter,-1.3532504,0.30892453
human4_lib3.final_cell_0471,alpha,inDrop,-1.8798236,0.6437003
HP1506401_E8,alpha,smartseq2,0.18822366,-0.4626649
human3_lib3.final_cell_0668,alpha,inDrop,1.7743238,1.6852287
human1_lib2.final_cell_0401,alpha,inDrop,-0.051783714,0.79381865
human1_lib3.final_cell_0174,alpha,inDrop,-1.3496759,0.8557622
human3_lib4.final_cell_0408,alpha,inDrop,0.994883,1.5925906
HP1507101_C5,alpha,smartseq2,4.283135,4.9348226
HP1504901_F9,alpha,smartseq2,3.3774776,5.192898
human2_lib1.final_cell_0493,alpha,inDrop,5.171084,3.7648737
D31.1_17,alpha,celseq2,0.8048761,4.9253135
HP1508501T2D_J4,alpha,smartseq2,-2.306118,3.062323
human3_lib2.final_cell_0750,alpha,inDrop,4.1246066,1.6141093
human3_lib2.final_cell_0485,alpha,inDrop,1.1290151,1.7354729
human3_lib4.final_cell_0661,alpha,inDrop,1.054746,1.31153
Sample_431,alpha,smarter,3.9719791,1.5598689
human2_lib2.final_cell_0436,alpha,inDrop,-1.6653117,2.1456578
human4_lib3.final_cell_0386,alpha,inDrop,2.599916,3.6091244
Sample_1418,alpha,smarter,2.3766592,0.9388844
human3_lib4.final_cell_0189,alpha,inDrop,1.2709159,0.7667062
human2_lib1.final_cell_0371,alpha,inDrop,-1.6911266,1.259267
Sample_1252,alpha,smarter,2.5343409,1.1494164
human4_lib3.final_cell_0128,alpha,inDrop,-1.6854379,0.4440867
Sample_1436,alpha,smarter,5.800654,3.662281
human3_lib1.final_cell_0318,alpha,inDrop,3.2256732,1.4480702
Sample_1238,alpha,smarter,1.7168262,0.112929
Sample_1380,alpha,smarter,2.8456652,2.5043962
Sample_964,alpha,smarter,1.8292304,0.4359359
human3_lib4.final_cell_0441,alpha,inDrop,1.5309014,0.09495126
D30.2_15,alpha,celseq2,0.6547216,5.164325
D30.8_90,alpha,celseq2,-0.54559386,4.4112206
Sample_285,alpha,smarter,3.563698,1.4044607
human3_lib4.final_cell_0711,alpha,inDrop,2.749674,1.3383673
Sample_1220,alpha,smarter,2.1390803,-0.7074151
human1_lib3.final_cell_0605,alpha,inDrop,2.698429,2.6494372
D29.4_16,alpha,celseq2,7.885253,2.6513662
D30.8_28,alpha,celseq2,4.690644,4.458148
human3_lib2.final_cell_0356,alpha,inDrop,0.25697717,1.2009437
Sample_300,alpha,smarter,-1.4164996,0.9613432
human3_lib1.final_cell_0892,alpha,inDrop,6.3520126,1.3861266
human3_lib1.final_cell_0808,alpha,inDrop,4.9657235,2.437388
human3_lib4.final_cell_0554,alpha,inDrop,4.7054873,2.0078354
human3_lib2.final_cell_0496,alpha,inDrop,3.0124624,2.6133778
Sample_577,alpha,smarter,5.3874283,2.7825763
human1_lib3.final_cell_0678,alpha,inDrop,6.473573,1.9920251
Sample_1513,alpha,smarter,2.5491915,0.37370297
human3_lib2.final_cell_0802,alpha,inDrop,4.6746974,1.7564787
human2_lib1.final_cell_0427,alpha,inDrop,-1.6921679,1.9968824
human2_lib3.final_cell_0192,alpha,inDrop,-1.8870082,0.3521407
Sample_1243,alpha,smarter,1.3932121,-0.07080822
human3_lib1.final_cell_0368,alpha,inDrop,2.4598308,2.003169
HP1502401_I18,alpha,smartseq2,5.7453566,4.7539806
HP1507101_K2,alpha,smartseq2,7.951627,1.6105206
D29.8_29,alpha,celseq2,3.5171585,4.8466463
human1_lib2.final_cell_0613,alpha,inDrop,6.3662505,2.0564952
D28.3_13,alpha,celseq2,6.0717163,4.660748
HP1508501T2D_B4,alpha,smartseq2,7.235287,3.5034547
human2_lib2.final_cell_0423,alpha,inDrop,-1.2901212,2.0287077
Sample_999,alpha,smarter,4.761115,0.5386133
human2_lib2.final_cell_0222,alpha,inDrop,-2.0550601,1.7503949
D30.4_32,alpha,celseq2,-1.1847155,-0.26943702
Sample_1318,alpha,smarter,2.7190218,-0.12711455
human3_lib4.final_cell_0596,alpha,inDrop,3.0443153,1.6111302
Sample_470,alpha,smarter,0.44892338,0.13402744
Sample_1300,alpha,smarter,3.0501978,1.0950356
human3_lib4.final_cell_0669,alpha,inDrop,2.9943287,2.037939
human3_lib3.final_cell_0309,alpha,inDrop,0.3656153,0.7505372
human3_lib2.final_cell_0423,alpha,inDrop,2.5508614,0.6645243
HP1526901T2D_P20,alpha,smartseq2,-0.25874925,3.5894895
human3_lib4.final_cell_0744,alpha,inDrop,4.97708,1.8487102
human2_lib2.final_cell_0138,alpha,inDrop,-1.7160368,1.9458474
Sample_1069,alpha,smarter,0.57848495,-0.72946715
human3_lib2.final_cell_0231,alpha,inDrop,2.8649623,1.4362328
D28.8_25,alpha,celseq2,1.9326655,5.0906425
HP1526901T2D_J14,alpha,smartseq2,3.209822,5.1771445
human2_lib2.final_cell_0445,alpha,inDrop,-1.3532572,1.9286327
HP1525301T2D_P24,alpha,smartseq2,4.1869936,5.2427416
Sample_475,alpha,smarter,4.9893804,2.6454713
human3_lib1.final_cell_0506,alpha,inDrop,0.10928545,0.6969209
Sample_1298,alpha,smarter,5.1523895,1.5017365
human3_lib3.final_cell_0502,alpha,inDrop,1.9579313,0.60379547
HP1507101_K24,alpha,smartseq2,7.717331,3.0657063
Sample_1099,alpha,smarter,4.142439,1.6168017
HP1526901T2D_E18,alpha,smartseq2,1.7513901,5.2829885
human1_lib3.final_cell_0674,alpha,inDrop,6.571008,3.4300587
D28.8_86,alpha,celseq2,-1.2985824,1.5664028
D29.6_24,alpha,celseq2,-1.9845098,3.2760253
D31.2_2,alpha,celseq2,-1.5960059,3.198706
D29.4_2,alpha,celseq2,5.1730976,5.0010533
human3_lib3.final_cell_0618,alpha,inDrop,3.7383583,2.841167
human3_lib1.final_cell_0620,alpha,inDrop,4.012228,0.8636205
human3_lib4.final_cell_0676,alpha,inDrop,4.461058,0.7328682
human4_lib3.final_cell_0184,alpha,inDrop,-2.7028222,1.3849907
D30.8_19,alpha,celseq2,3.4939673,5.0244427
Sample_376,alpha,smarter,0.8793088,-1.1645381
Sample_466,alpha,smarter,6.2920575,2.3017886
human3_lib4.final_cell_0433,alpha,inDrop,2.9826012,0.7890602
human2_lib3.final_cell_0188,alpha,inDrop,0.18865465,3.2830732
human4_lib3.final_cell_0541,alpha,inDrop,2.114041,4.226502
D29.4_66,alpha,celseq2,3.7524893,4.5410714
D29.8_60,alpha,celseq2,4.7337623,4.9285007
D30.7_77,alpha,celseq2,1.4614717,5.131208
D31.3_55,alpha,celseq2,3.4024236,4.423764
Sample_1097,alpha,smarter,6.13876,3.465061
HP1507101_L11,alpha,smartseq2,6.4876842,4.431318
Sample_1496,alpha,smarter,4.75074,0.35809395
human3_lib1.final_cell_0319,alpha,inDrop,2.2120495,0.63489294
HP1504901_K6,alpha,smartseq2,5.9677973,3.8613997
D28.1_63,alpha,celseq2,5.9911284,4.7680845
HP1504101T2D_J18,alpha,smartseq2,1.087469,5.1752186
human3_lib2.final_cell_0330,alpha,inDrop,3.8189118,2.4004624
Sample_1227,alpha,smarter,1.9119442,1.3462389
human3_lib1.final_cell_0425,alpha,inDrop,4.4202414,2.3492243
human3_lib3.final_cell_0337,alpha,inDrop,2.875629,2.1367347
HP1526901T2D_M16,alpha,smartseq2,-0.5676559,3.5245078
Sample_579,alpha,smarter,1.6227452,0.5004986
D30.2_13,alpha,celseq2,-1.8730044,2.5110762
HP1525301T2D_F2,alpha,smartseq2,7.0551486,4.274324
HP1507101_C18,alpha,smartseq2,7.034577,4.0117483
human3_lib2.final_cell_0256,alpha,inDrop,3.2648973,3.5158217
human3_lib2.final_cell_0216,alpha,inDrop,1.95479,1.103985
human2_lib2.final_cell_0379,alpha,inDrop,-1.5857495,1.2807488
Sample_1096,alpha,smarter,1.4009585,2.1704
HP1502401_J14,alpha,smartseq2,5.057653,3.7189147
HP1504101T2D_K24,alpha,smartseq2,-1.5243673,4.1087403
human2_lib3.final_cell_0214,alpha,inDrop,-1.4018096,2.3707743
human4_lib3.final_cell_0270,alpha,inDrop,2.4125457,3.1567237
Sample_395,alpha,smarter,6.5223575,2.9293842
HP1507101_E20,alpha,smartseq2,1.1225264,5.0305276
human2_lib3.final_cell_0163,alpha,inDrop,-1.4888904,2.291332
human4_lib3.final_cell_0248,alpha,inDrop,1.7822477,3.8446946
human2_lib2.final_cell_0535,alpha,inDrop,3.632196,3.722185
D30.5_48,alpha,celseq2,7.1294427,3.1276925
Sample_1277,alpha,smarter,-0.37730968,-0.6717449
D30.8_10,alpha,celseq2,6.5328164,4.303423
human2_lib1.final_cell_0045,alpha,inDrop,-1.777653,1.5790194
human2_lib1.final_cell_0339,alpha,inDrop,-1.8465086,2.2992449
human3_lib1.final_cell_0372,alpha,inDrop,0.7691269,0.8136886
Sample_477,alpha,smarter,5.478691,3.171122
Sample_487,alpha,smarter,4.634537,3.666559
human3_lib1.final_cell_0370,alpha,inDrop,1.6370176,1.4848677
human2_lib3.final_cell_0365,alpha,inDrop,-0.8437642,1.6369164
Sample_457,alpha,smarter,2.491487,1.2931577
human3_lib1.final_cell_0277,alpha,inDrop,1.3815116,0.26114833
Sample_1421,alpha,smarter,2.0764296,0.18892549
D30.2_80,alpha,celseq2,1.9438956,4.955317
HP1502401_L3,alpha,smartseq2,3.801864,4.1793466
human3_lib4.final_cell_0304,alpha,inDrop,0.731243,0.4163165
D31.7_37,alpha,celseq2,1.8195376,5.4816494
D31.3_84,alpha,celseq2,7.814861,2.5104601
human1_lib3.final_cell_0518,alpha,inDrop,3.0101862,3.0610096
Sample_566,alpha,smarter,5.927163,3.5841045
human3_lib1.final_cell_0769,alpha,inDrop,5.6688395,0.6735879
HP1508501T2D_M20,alpha,smartseq2,4.6238894,4.6779556
HP1502401_G10,alpha,smartseq2,2.789665,3.8820443
D30.6_42,alpha,celseq2,0.6907171,4.828834
human2_lib2.final_cell_0424,alpha,inDrop,-1.8200511,1.2258381
HP1508501T2D_M19,alpha,smartseq2,4.8831177,4.1419272
HP1506401_G1,alpha,smartseq2,4.685111,4.4361343
Sample_1155,alpha,smarter,5.2552295,2.6847475
HP1507101_B6,alpha,smartseq2,4.7951746,4.9300213
human2_lib1.final_cell_0508,alpha,inDrop,3.2968984,3.833543
human3_lib4.final_cell_0849,alpha,inDrop,5.497379,2.9646482
Sample_493,alpha,smarter,2.3965223,2.997604
HP1526901T2D_F1,alpha,smartseq2,2.9500194,5.3656325
Sample_1022,alpha,smarter,6.091144,2.4230025
Sample_1049,alpha,smarter,4.601438,3.0205195
Sample_463,alpha,smarter,2.0642257,0.54678965
human2_lib3.final_cell_0082,alpha,inDrop,5.1203203,4.4737616
D29.7_1,alpha,celseq2,0.3906876,4.495998
human1_lib3.final_cell_0281,alpha,inDrop,-1.1854614,0.64026946
HP1504101T2D_L19,alpha,smartseq2,3.7437692,4.320753
D29.5_71,alpha,celseq2,-2.1475801,-0.51915413
human1_lib1.final_cell_0279,alpha,inDrop,-0.22127952,1.2449079
human2_lib3.final_cell_0127,alpha,inDrop,4.3780723,4.4422956
human4_lib1.final_cell_0289,alpha,inDrop,-2.46637,1.0178126
human3_lib1.final_cell_0656,alpha,inDrop,3.801736,0.8829273
D31.4_11,alpha,celseq2,3.7856023,4.3079305
Sample_239,alpha,smarter,-1.0633726,0.3534444
human2_lib2.final_cell_0217,alpha,inDrop,-2.0424595,1.1159356
human3_lib1.final_cell_0363,alpha,inDrop,2.3791988,1.5761223
Sample_311,alpha,smarter,6.1093526,2.4094632
D30.2_28,alpha,celseq2,-0.33462846,4.2330823
human1_lib2.final_cell_0623,alpha,inDrop,6.516538,2.2781136
HP1504101T2D_L18,alpha,smartseq2,-0.13812792,4.4748144
human3_lib3.final_cell_0430,alpha,inDrop,3.6626241,0.7887288
D29.1_27,alpha,celseq2,3.7250803,4.599247
D28.1_1,alpha,celseq2,7.127995,3.912897
D30.4_24,alpha,celseq2,3.2010944,5.2381406
human1_lib3.final_cell_0344,alpha,inDrop,3.1533477,2.4661047
HP1507101_G8,alpha,smartseq2,2.393185,4.9261546
human3_lib1.final_cell_0227,alpha,inDrop,1.1467739,1.3778661
Sample_1150,alpha,smarter,1.35254,1.7449361
human4_lib1.final_cell_0369,alpha,inDrop,3.5351436,2.529723
human3_lib1.final_cell_0358,alpha,inDrop,2.631414,1.2099174
human1_lib2.final_cell_0502,alpha,inDrop,2.776106,0.31441274
Sample_1211,alpha,smarter,0.24885112,0.0038479858
human3_lib1.final_cell_0405,alpha,inDrop,3.5063667,1.9001575
human3_lib3.final_cell_0234,alpha,inDrop,0.9007292,0.3657654
HP1507101_F1,alpha,smartseq2,-2.3959653,2.8472207
Sample_1503,alpha,smarter,3.6861444,1.577355
human2_lib1.final_cell_0337,alpha,inDrop,-1.7070098,1.253384
Sample_1406,alpha,smarter,5.522121,2.211677
human3_lib4.final_cell_0372,alpha,inDrop,1.3966519,1.2166843
Sample_1289,alpha,smarter,3.0032604,2.1962097
human3_lib3.final_cell_0219,alpha,inDrop,-0.7755802,0.666407
human2_lib3.final_cell_0221,alpha,inDrop,-2.0591757,2.565831
human3_lib2.final_cell_0732,alpha,inDrop,5.300577,1.4273088
human3_lib1.final_cell_0687,alpha,inDrop,5.318283,1.7030919
D31.5_67,alpha,celseq2,-1.6754476,2.088961
human3_lib3.final_cell_0410,alpha,inDrop,2.6813486,1.6958008
Sample_359,alpha,smarter,0.68861616,-0.28399062
human1_lib1.final_cell_0543,alpha,inDrop,6.16742,1.6445636
HP1502401_N4,alpha,smartseq2,2.2461774,5.0917807
human2_lib2.final_cell_0471,alpha,inDrop,2.2908437,3.7816257
human3_lib3.final_cell_0133,alpha,inDrop,1.6225253,0.8390238
HP1508501T2D_B12,alpha,smartseq2,0.39454508,4.941065
human2_lib1.final_cell_0521,alpha,inDrop,5.4319973,3.7045662
human1_lib3.final_cell_0489,alpha,inDrop,-1.9983546,1.2998574
Sample_247,alpha,smarter,-0.75500566,0.19675319
human1_lib2.final_cell_0403,alpha,inDrop,3.3478773,0.02609784
human2_lib3.final_cell_0531,alpha,inDrop,4.8765163,3.1602995
HP1507101_L6,alpha,smartseq2,4.811106,5.0762453
human2_lib2.final_cell_0208,alpha,inDrop,-2.1828754,1.7885487
HP1508501T2D_F16,alpha,smartseq2,-2.3558671,3.040179
human3_lib2.final_cell_0531,alpha,inDrop,3.9598281,1.6273155
human3_lib3.final_cell_0928,alpha,inDrop,6.2441273,1.3346453
D31.4_7,alpha,celseq2,7.1477795,4.030648
human4_lib1.final_cell_0560,alpha,inDrop,3.223528,3.8297994
human1_lib3.final_cell_0309,alpha,inDrop,-0.8238182,0.45473665
human3_lib4.final_cell_0280,alpha,inDrop,3.9736118,1.0844109
D29.4_22,alpha,celseq2,7.2550974,3.9284601
D30.4_43,alpha,celseq2,3.4139102,5.2738547
human2_lib2.final_cell_0457,alpha,inDrop,3.1179955,3.2444692
human3_lib3.final_cell_0620,alpha,inDrop,3.7267144,3.730438
HP1507101_E10,alpha,smartseq2,-1.301354,2.481458
Sample_365,alpha,smarter,5.87639,3.214899
human3_lib2.final_cell_0628,alpha,inDrop,1.8984245,1.265336
human2_lib1.final_cell_0299,alpha,inDrop,-1.772532,0.7985399
human2_lib1.final_cell_0480,alpha,inDrop,2.7915123,4.453489
human4_lib1.final_cell_0384,alpha,inDrop,2.200494,4.525258
Sample_1146,alpha,smarter,4.7677164,3.395077
human3_lib1.final_cell_0455,alpha,inDrop,2.1884859,-0.34761983
Sample_241,alpha,smarter,2.0580223,1.4468874
human2_lib1.final_cell_0397,alpha,inDrop,-2.4022691,1.7612942
Sample_1489,alpha,smarter,5.3942876,3.258205
